,power_opt,time
2025-05-01 00:00:00,-1179.958,2025-05-01 00:00:00
2025-05-01 00:05:00,-1119.968,2025-05-01 00:05:00
2025-05-01 00:10:00,-1175.938,2025-05-01 00:10:00
2025-05-01 00:15:00,-1147.958,2025-05-01 00:15:00
2025-05-01 00:20:00,-1115.958,2025-05-01 00:20:00
2025-05-01 00:25:00,-1147.968,2025-05-01 00:25:00
2025-05-01 00:30:00,-1171.958,2025-05-01 00:30:00
2025-05-01 00:35:00,-1239.958,2025-05-01 00:35:00
2025-05-01 00:40:00,-1131.908,2025-05-01 00:40:00
2025-05-01 00:45:00,-1247.948,2025-05-01 00:45:00
2025-05-01 00:50:00,-1227.958,2025-05-01 00:50:00
2025-05-01 00:55:00,-1243.928,2025-05-01 00:55:00
2025-05-01 01:00:00,-1171.938,2025-05-01 01:00:00
2025-05-01 01:05:00,-1223.908,2025-05-01 01:05:00
2025-05-01 01:10:00,-1155.928,2025-05-01 01:10:00
2025-05-01 01:15:00,-1127.948,2025-05-01 01:15:00
2025-05-01 01:20:00,-1235.918,2025-05-01 01:20:00
2025-05-01 01:25:00,-1203.948,2025-05-01 01:25:00
2025-05-01 01:30:00,-1191.928,2025-05-01 01:30:00
2025-05-01 01:35:00,-1239.928,2025-05-01 01:35:00
2025-05-01 01:40:00,-1195.918,2025-05-01 01:40:00
2025-05-01 01:45:00,-1227.968,2025-05-01 01:45:00
2025-05-01 01:50:00,-1287.958,2025-05-01 01:50:00
2025-05-01 01:55:00,-1227.938,2025-05-01 01:55:00
2025-05-01 02:00:00,-1315.928,2025-05-01 02:00:00
2025-05-01 02:05:00,-1295.938,2025-05-01 02:05:00
2025-05-01 02:10:00,-1387.948,2025-05-01 02:10:00
2025-05-01 02:15:00,-1287.928,2025-05-01 02:15:00
2025-05-01 02:20:00,-1315.908,2025-05-01 02:20:00
2025-05-01 02:25:00,-1279.958,2025-05-01 02:25:00
2025-05-01 02:30:00,-1335.938,2025-05-01 02:30:00
2025-05-01 02:35:00,-1419.928,2025-05-01 02:35:00
2025-05-01 02:40:00,-1463.958,2025-05-01 02:40:00
2025-05-01 02:45:00,-1347.908,2025-05-01 02:45:00
2025-05-01 02:50:00,-1231.938,2025-05-01 02:50:00
2025-05-01 02:55:00,-1211.938,2025-05-01 02:55:00
2025-05-01 03:00:00,-1155.958,2025-05-01 03:00:00
2025-05-01 03:05:00,-1247.948,2025-05-01 03:05:00
2025-05-01 03:10:00,-1095.988,2025-05-01 03:10:00
2025-05-01 03:15:00,-1171.968,2025-05-01 03:15:00
2025-05-01 03:20:00,-1239.908,2025-05-01 03:20:00
2025-05-01 03:25:00,-1159.938,2025-05-01 03:25:00
2025-05-01 03:30:00,-1187.968,2025-05-01 03:30:00
2025-05-01 03:35:00,-1259.948,2025-05-01 03:35:00
2025-05-01 03:40:00,-1199.958,2025-05-01 03:40:00
2025-05-01 03:45:00,-1191.968,2025-05-01 03:45:00
