time,power_opt
2025-05-07 13:10:00,-1190.91
2025-05-07 13:15:00,-730.87
2025-05-07 13:20:00,-818.89
2025-05-07 13:25:00,-1026.91
2025-05-07 13:30:00,-1126.9
2025-05-07 13:35:00,-1062.89
2025-05-07 13:40:00,-1138.89
2025-05-07 13:45:00,-1094.85
2025-05-07 13:50:00,-910.9
2025-05-07 13:55:00,-690.91
2025-05-07 14:00:00,-1038.9
2025-05-07 14:05:00,-1034.89
2025-05-07 14:10:00,-1042.87
2025-05-07 14:15:00,-1106.89
2025-05-07 14:20:00,-1078.87
2025-05-07 14:25:00,-782.91
2025-05-07 14:30:00,-790.92
2025-05-07 14:35:00,-918.93
2025-05-07 14:40:00,-782.92
2025-05-07 14:45:00,-862.89
2025-05-07 14:50:00,-786.91
2025-05-07 14:55:00,-862.89
2025-05-07 15:00:00,-782.91
2025-05-07 15:05:00,-718.94
2025-05-07 15:10:00,-774.9
2025-05-07 15:15:00,-642.91
2025-05-07 15:20:00,-674.87
2025-05-07 15:25:00,-802.89
2025-05-07 15:30:00,-818.92
2025-05-07 15:35:00,-758.9
2025-05-07 15:40:00,-778.91
2025-05-07 15:45:00,-690.89
2025-05-07 15:50:00,-826.91
2025-05-07 15:55:00,-750.94
2025-05-07 16:00:00,-766.91
2025-05-07 16:05:00,-722.9
2025-05-07 16:10:00,-682.85
2025-05-07 16:15:00,-678.9
2025-05-07 16:20:00,-758.91
2025-05-07 16:25:00,-778.92
2025-05-07 16:30:00,-818.87
2025-05-07 16:35:00,-846.9
2025-05-07 16:40:00,-814.91
2025-05-07 16:45:00,-670.9
2025-05-07 16:50:00,-786.88
2025-05-07 16:55:00,-866.89
2025-05-07 17:00:00,-738.93
2025-05-07 17:05:00,-790.92
2025-05-07 17:10:00,-750.91
2025-05-07 17:15:00,-782.87
2025-05-07 17:20:00,-894.9
2025-05-07 17:25:00,-814.88
2025-05-07 17:30:00,-1030.89
2025-05-07 17:35:00,-1034.88
2025-05-07 17:40:00,-922.87
2025-05-07 17:45:00,-1062.88
2025-05-07 17:50:00,-758.92
2025-05-07 17:55:00,-786.86
2025-05-07 18:00:00,9000.0
2025-05-07 18:05:00,9000.0
2025-05-07 18:10:00,9000.0
2025-05-07 18:15:00,9000.0
2025-05-07 18:20:00,9000.0
2025-05-07 18:25:00,9000.0
2025-05-07 18:30:00,9000.0
2025-05-07 18:35:00,2014.703
2025-05-07 18:40:00,0.0
2025-05-07 18:45:00,0.0
2025-05-07 18:50:00,0.0
2025-05-07 18:55:00,0.0
2025-05-07 19:00:00,0.0
2025-05-07 19:05:00,0.0
2025-05-07 19:10:00,0.0
2025-05-07 19:15:00,0.0
2025-05-07 19:20:00,0.0
2025-05-07 19:25:00,0.0
2025-05-07 19:30:00,0.0
2025-05-07 19:35:00,0.0
2025-05-07 19:40:00,0.0
2025-05-07 19:45:00,0.0
2025-05-07 19:50:00,0.0
2025-05-07 19:55:00,0.0
2025-05-07 20:00:00,0.0
2025-05-07 20:05:00,0.0
2025-05-07 20:10:00,0.0
2025-05-07 20:15:00,0.0
2025-05-07 20:20:00,0.0
2025-05-07 20:25:00,0.0
2025-05-07 20:30:00,0.0
2025-05-07 20:35:00,0.0
2025-05-07 20:40:00,0.0
2025-05-07 20:45:00,0.0
2025-05-07 20:50:00,0.0
2025-05-07 20:55:00,0.0
2025-05-07 21:00:00,0.0
2025-05-07 21:05:00,0.0
2025-05-07 21:10:00,0.0
2025-05-07 21:15:00,0.0
2025-05-07 21:20:00,0.0
2025-05-07 21:25:00,0.0
2025-05-07 21:30:00,0.0
2025-05-07 21:35:00,0.0
2025-05-07 21:40:00,0.0
2025-05-07 21:45:00,0.0
2025-05-07 21:50:00,0.0
2025-05-07 21:55:00,0.0
2025-05-07 22:00:00,-745.85
2025-05-07 22:05:00,-657.85
2025-05-07 22:10:00,-673.88
2025-05-07 22:15:00,-553.86
2025-05-07 22:20:00,-645.87
2025-05-07 22:25:00,-529.85
2025-05-07 22:30:00,-617.84
2025-05-07 22:35:00,-741.84
2025-05-07 22:40:00,-733.89
2025-05-07 22:45:00,-693.87
2025-05-07 22:50:00,-665.84
2025-05-07 22:55:00,-633.86
2025-05-07 23:00:00,-673.86
2025-05-07 23:05:00,-677.9
2025-05-07 23:10:00,-673.86
2025-05-07 23:15:00,-629.9
2025-05-07 23:20:00,-681.86
2025-05-07 23:25:00,-665.83
2025-05-07 23:30:00,-697.87
2025-05-07 23:35:00,-653.88
2025-05-07 23:40:00,-665.88
2025-05-07 23:45:00,-801.84
2025-05-07 23:50:00,-961.85
2025-05-07 23:55:00,-777.87
2025-05-08 00:00:00,-645.84
2025-05-08 00:05:00,-569.87
2025-05-08 00:10:00,-1005.86
2025-05-08 00:15:00,-917.87
2025-05-08 00:20:00,-721.89
2025-05-08 00:25:00,-797.86
2025-05-08 00:30:00,-681.84
2025-05-08 00:35:00,-973.86
2025-05-08 00:40:00,-1097.87
2025-05-08 00:45:00,-981.89
2025-05-08 00:50:00,-985.86
2025-05-08 00:55:00,-1037.84
2025-05-08 01:00:00,-981.85
2025-05-08 01:05:00,-1129.89
2025-05-08 01:10:00,-997.87
2025-05-08 01:15:00,-1025.89
2025-05-08 01:20:00,-925.87
2025-05-08 01:25:00,-1093.85
2025-05-08 01:30:00,-985.86
2025-05-08 01:35:00,-1101.86
2025-05-08 01:40:00,-1013.84
2025-05-08 01:45:00,-901.86
2025-05-08 01:50:00,-781.83
2025-05-08 01:55:00,-705.85
2025-05-08 02:00:00,-665.89
2025-05-08 02:05:00,-605.85
2025-05-08 02:10:00,-505.88
2025-05-08 02:15:00,-493.84
2025-05-08 02:20:00,-765.84
2025-05-08 02:25:00,-621.84
2025-05-08 02:30:00,-709.87
2025-05-08 02:35:00,-581.84
2025-05-08 02:40:00,-537.83
2025-05-08 02:45:00,-501.86
2025-05-08 02:50:00,-593.87
2025-05-08 02:55:00,-633.87
2025-05-08 03:00:00,-465.87
2025-05-08 03:05:00,-497.87
2025-05-08 03:10:00,-557.82
2025-05-08 03:15:00,-593.86
2025-05-08 03:20:00,-569.82
2025-05-08 03:25:00,-617.87
2025-05-08 03:30:00,-505.87
2025-05-08 03:35:00,-549.85
2025-05-08 03:40:00,-625.86
2025-05-08 03:45:00,-457.86
2025-05-08 03:50:00,-765.9
2025-05-08 03:55:00,-561.8
2025-05-08 04:00:00,-549.82
2025-05-08 04:05:00,-577.88
2025-05-08 04:10:00,-681.87
2025-05-08 04:15:00,-725.86
2025-05-08 04:20:00,-697.87
2025-05-08 04:25:00,-593.88
2025-05-08 04:30:00,-569.88
2025-05-08 04:35:00,-541.85
2025-05-08 04:40:00,-625.84
2025-05-08 04:45:00,-873.87
2025-05-08 04:50:00,-973.83
2025-05-08 04:55:00,-701.87
2025-05-08 05:00:00,-609.83
2025-05-08 05:05:00,-1021.84
2025-05-08 05:10:00,-673.89
2025-05-08 05:15:00,-745.87
2025-05-08 05:20:00,-565.84
2025-05-08 05:25:00,-581.86
2025-05-08 05:30:00,-577.87
2025-05-08 05:35:00,-525.87
2025-05-08 05:40:00,-669.77
2025-05-08 05:45:00,-573.86
2025-05-08 05:50:00,-617.87
2025-05-08 05:55:00,-637.86
2025-05-08 06:00:00,-621.87
2025-05-08 06:05:00,-749.86
2025-05-08 06:10:00,-613.85
2025-05-08 06:15:00,-677.87
2025-05-08 06:20:00,-717.86
2025-05-08 06:25:00,-625.87
2025-05-08 06:30:00,-773.84
2025-05-08 06:35:00,-613.9
2025-05-08 06:40:00,-677.89
2025-05-08 06:45:00,-677.86
2025-05-08 06:50:00,-773.86
2025-05-08 06:55:00,-757.87
2025-05-08 07:00:00,-649.89
2025-05-08 07:05:00,-821.89
2025-05-08 07:10:00,-889.87
2025-05-08 07:15:00,-733.9
2025-05-08 07:20:00,-797.85
2025-05-08 07:25:00,-921.89
2025-05-08 07:30:00,-773.88
2025-05-08 07:35:00,-737.86
2025-05-08 07:40:00,-681.83
2025-05-08 07:45:00,-669.86
2025-05-08 07:50:00,-1145.84
2025-05-08 07:55:00,-1029.82
2025-05-08 08:00:00,9000.0
2025-05-08 08:05:00,9000.0
2025-05-08 08:10:00,9000.0
2025-05-08 08:15:00,9000.0
2025-05-08 08:20:00,9000.0
2025-05-08 08:25:00,9000.0
2025-05-08 08:30:00,9000.0
2025-05-08 08:35:00,9000.0
2025-05-08 08:40:00,3656.315
2025-05-08 08:45:00,0.0
2025-05-08 08:50:00,0.0
2025-05-08 08:55:00,0.0
2025-05-08 09:00:00,0.0
2025-05-08 09:05:00,0.0
2025-05-08 09:10:00,0.0
2025-05-08 09:15:00,0.0
2025-05-08 09:20:00,0.0
2025-05-08 09:25:00,0.0
2025-05-08 09:30:00,0.0
2025-05-08 09:35:00,0.0
2025-05-08 09:40:00,0.0
2025-05-08 09:45:00,0.0
2025-05-08 09:50:00,0.0
2025-05-08 09:55:00,0.0
2025-05-08 10:00:00,0.0
2025-05-08 10:05:00,0.0
2025-05-08 10:10:00,0.0
2025-05-08 10:15:00,0.0
2025-05-08 10:20:00,0.0
2025-05-08 10:25:00,0.0
2025-05-08 10:30:00,0.0
2025-05-08 10:35:00,0.0
2025-05-08 10:40:00,0.0
2025-05-08 10:45:00,0.0
2025-05-08 10:50:00,0.0
2025-05-08 10:55:00,0.0
2025-05-08 11:00:00,-757.9
2025-05-08 11:05:00,-865.91
2025-05-08 11:10:00,-905.88
2025-05-08 11:15:00,-613.89
2025-05-08 11:20:00,-585.86
2025-05-08 11:25:00,-753.86
2025-05-08 11:30:00,-589.88
2025-05-08 11:35:00,-661.83
2025-05-08 11:40:00,-981.85
2025-05-08 11:45:00,-925.85
2025-05-08 11:50:00,-593.86
2025-05-08 11:55:00,-681.87
2025-05-08 12:00:00,-801.87
2025-05-08 12:05:00,-841.86
2025-05-08 12:10:00,-981.87
2025-05-08 12:15:00,-945.84
2025-05-08 12:20:00,-981.86
2025-05-08 12:25:00,-881.84
2025-05-08 12:30:00,-881.82
2025-05-08 12:35:00,-841.86
2025-05-08 12:40:00,-681.87
2025-05-08 12:45:00,-745.87
2025-05-08 12:50:00,-777.82
2025-05-08 12:55:00,-705.86
2025-05-08 13:00:00,-733.84
2025-05-08 13:05:00,-793.85
2025-05-08 13:10:00,-761.87
2025-05-08 13:15:00,-725.8
2025-05-08 13:20:00,-777.87
2025-05-08 13:25:00,-873.82
2025-05-08 13:30:00,-749.84
2025-05-08 13:35:00,-909.87
2025-05-08 13:40:00,-753.87
2025-05-08 13:45:00,-641.88
2025-05-08 13:50:00,-781.9
2025-05-08 13:55:00,-789.85
2025-05-08 14:00:00,-937.87
2025-05-08 14:05:00,-625.84
2025-05-08 14:10:00,-909.89
2025-05-08 14:15:00,-653.86
2025-05-08 14:20:00,-693.87
2025-05-08 14:25:00,-693.87
2025-05-08 14:30:00,-717.89
2025-05-08 14:35:00,-713.87
2025-05-08 14:40:00,-785.89
2025-05-08 14:45:00,-737.88
2025-05-08 14:50:00,-765.88
2025-05-08 14:55:00,-709.86
2025-05-08 15:00:00,-705.85
2025-05-08 15:05:00,-681.84
2025-05-08 15:10:00,-789.85
2025-05-08 15:15:00,-753.85
2025-05-08 15:20:00,-621.85
2025-05-08 15:25:00,-925.87
2025-05-08 15:30:00,-989.83
2025-05-08 15:35:00,-601.82
2025-05-08 15:40:00,-549.87
2025-05-08 15:45:00,-789.86
2025-05-08 15:50:00,-597.87
2025-05-08 15:55:00,-657.87
2025-05-08 16:00:00,-681.89
2025-05-08 16:05:00,-549.85
2025-05-08 16:10:00,-573.86
2025-05-08 16:15:00,-577.84
2025-05-08 16:20:00,-517.9
2025-05-08 16:25:00,-569.84
2025-05-08 16:30:00,-541.84
2025-05-08 16:35:00,-637.86
2025-05-08 16:40:00,-697.88
2025-05-08 16:45:00,-737.86
2025-05-08 16:50:00,-685.85
2025-05-08 16:55:00,-665.84
2025-05-08 17:00:00,-625.87
2025-05-08 17:05:00,-701.86
2025-05-08 17:10:00,-597.88
2025-05-08 17:15:00,-597.87
2025-05-08 17:20:00,-545.89
2025-05-08 17:25:00,-577.84
2025-05-08 17:30:00,-789.87
2025-05-08 17:35:00,-549.83
2025-05-08 17:40:00,-553.89
2025-05-08 17:45:00,-593.86
2025-05-08 17:50:00,-529.84
2025-05-08 17:55:00,-789.86
2025-05-08 18:00:00,9000.0
2025-05-08 18:05:00,9000.0
2025-05-08 18:10:00,9000.0
2025-05-08 18:15:00,9000.0
2025-05-08 18:20:00,9000.0
2025-05-08 18:25:00,8129.019
2025-05-08 18:30:00,0.0
2025-05-08 18:35:00,0.0
2025-05-08 18:40:00,0.0
2025-05-08 18:45:00,0.0
2025-05-08 18:50:00,0.0
2025-05-08 18:55:00,0.0
2025-05-08 19:00:00,0.0
2025-05-08 19:05:00,0.0
2025-05-08 19:10:00,0.0
2025-05-08 19:15:00,0.0
2025-05-08 19:20:00,0.0
2025-05-08 19:25:00,0.0
2025-05-08 19:30:00,0.0
2025-05-08 19:35:00,0.0
2025-05-08 19:40:00,0.0
2025-05-08 19:45:00,0.0
2025-05-08 19:50:00,0.0
2025-05-08 19:55:00,0.0
2025-05-08 20:00:00,0.0
2025-05-08 20:05:00,0.0
2025-05-08 20:10:00,0.0
2025-05-08 20:15:00,0.0
2025-05-08 20:20:00,0.0
2025-05-08 20:25:00,0.0
2025-05-08 20:30:00,0.0
2025-05-08 20:35:00,0.0
2025-05-08 20:40:00,0.0
2025-05-08 20:45:00,0.0
2025-05-08 20:50:00,0.0
2025-05-08 20:55:00,0.0
2025-05-08 21:00:00,0.0
2025-05-08 21:05:00,0.0
2025-05-08 21:10:00,0.0
2025-05-08 21:15:00,0.0
2025-05-08 21:20:00,0.0
2025-05-08 21:25:00,0.0
2025-05-08 21:30:00,0.0
2025-05-08 21:35:00,0.0
2025-05-08 21:40:00,0.0
2025-05-08 21:45:00,0.0
2025-05-08 21:50:00,0.0
2025-05-08 21:55:00,0.0
2025-05-08 22:00:00,-743.641
2025-05-08 22:05:00,-579.661
2025-05-08 22:10:00,-515.671
2025-05-08 22:15:00,-563.661
2025-05-08 22:20:00,-483.671
2025-05-08 22:25:00,-551.671
2025-05-08 22:30:00,-471.651
2025-05-08 22:35:00,-667.691
2025-05-08 22:40:00,-451.651
2025-05-08 22:45:00,-407.641
2025-05-08 22:50:00,-571.651
2025-05-08 22:55:00,-663.691
2025-05-08 23:00:00,-683.641
2025-05-08 23:05:00,-399.681
2025-05-08 23:10:00,-507.661
2025-05-08 23:15:00,-519.681
2025-05-08 23:20:00,-811.671
2025-05-08 23:25:00,-531.681
2025-05-08 23:30:00,-559.651
2025-05-08 23:35:00,-615.651
2025-05-08 23:40:00,-455.701
2025-05-08 23:45:00,-747.731
2025-05-08 23:50:00,-423.671
2025-05-08 23:55:00,-411.621
2025-05-09 00:00:00,-339.671
2025-05-09 00:05:00,-467.661
2025-05-09 00:10:00,-419.671
2025-05-09 00:15:00,-459.701
2025-05-09 00:20:00,-527.641
2025-05-09 00:25:00,-423.641
2025-05-09 00:30:00,-423.641
2025-05-09 00:35:00,-663.691
2025-05-09 00:40:00,-711.701
2025-05-09 00:45:00,-447.701
2025-05-09 00:50:00,-667.661
2025-05-09 00:55:00,-907.661
2025-05-09 01:00:00,-743.681
2025-05-09 01:05:00,-775.651
2025-05-09 01:10:00,-707.671
2025-05-09 01:15:00,-511.681
2025-05-09 01:20:00,-559.671
2025-05-09 01:25:00,-471.661
2025-05-09 01:30:00,-719.641
2025-05-09 01:35:00,-455.661
2025-05-09 01:40:00,-651.671
2025-05-09 01:45:00,-427.681
2025-05-09 01:50:00,-375.671
2025-05-09 01:55:00,-895.661
2025-05-09 02:00:00,-423.651
2025-05-09 02:05:00,-435.691
2025-05-09 02:10:00,-791.651
2025-05-09 02:15:00,-735.661
2025-05-09 02:20:00,-743.681
2025-05-09 02:25:00,-899.671
2025-05-09 02:30:00,-759.651
2025-05-09 02:35:00,-547.651
