time,power_opt
2025-07-01 14:55:00,0.0
2025-07-01 15:00:00,-403.128
2025-07-01 15:05:00,-359.148
2025-07-01 15:10:00,-207.168
2025-07-01 15:15:00,-315.168
2025-07-01 15:20:00,-451.168
2025-07-01 15:25:00,-471.158
2025-07-01 15:30:00,-379.168
2025-07-01 15:35:00,-463.148
2025-07-01 15:40:00,-351.158
2025-07-01 15:45:00,-287.158
2025-07-01 15:50:00,-319.108
2025-07-01 15:55:00,-279.188
2025-07-01 16:00:00,-459.158
2025-07-01 16:05:00,-407.168
2025-07-01 16:10:00,-567.188
2025-07-01 16:15:00,-311.118
2025-07-01 16:20:00,-435.168
2025-07-01 16:25:00,-451.168
2025-07-01 16:30:00,-367.158
2025-07-01 16:35:00,-415.158
2025-07-01 16:40:00,-419.148
2025-07-01 16:45:00,-379.178
2025-07-01 16:50:00,-387.138
2025-07-01 16:55:00,-399.168
2025-07-01 17:00:00,-195.168
2025-07-01 17:05:00,-255.138
2025-07-01 17:10:00,-351.178
2025-07-01 17:15:00,-359.178
2025-07-01 17:20:00,-407.118
2025-07-01 17:25:00,-555.148
2025-07-01 17:30:00,-459.188
2025-07-01 17:35:00,-399.148
2025-07-01 17:40:00,-471.158
2025-07-01 17:45:00,-475.168
2025-07-01 17:50:00,-267.158
2025-07-01 17:55:00,-495.158
2025-07-01 18:00:00,8999.954
2025-07-01 18:05:00,3213.038
2025-07-01 18:10:00,0.0
2025-07-01 18:15:00,0.0
2025-07-01 18:20:00,0.0
2025-07-01 18:25:00,0.0
2025-07-01 18:30:00,0.0
2025-07-01 18:35:00,0.0
2025-07-01 18:40:00,0.0
2025-07-01 18:45:00,0.0
2025-07-01 18:50:00,0.0
2025-07-01 18:55:00,0.0
2025-07-01 19:00:00,0.0
2025-07-01 19:05:00,0.0
2025-07-01 19:10:00,0.0
2025-07-01 19:15:00,0.0
2025-07-01 19:20:00,0.0
2025-07-01 19:25:00,0.0
2025-07-01 19:30:00,0.0
2025-07-01 19:35:00,0.0
2025-07-01 19:40:00,0.0
2025-07-01 19:45:00,0.0
2025-07-01 19:50:00,0.0
2025-07-01 19:55:00,0.0
2025-07-01 20:00:00,0.0
2025-07-01 20:05:00,0.0
2025-07-01 20:10:00,0.0
2025-07-01 20:15:00,0.0
2025-07-01 20:20:00,0.0
2025-07-01 20:25:00,0.0
2025-07-01 20:30:00,0.0
2025-07-01 20:35:00,0.0
2025-07-01 20:40:00,0.0
2025-07-01 20:45:00,0.0
2025-07-01 20:50:00,0.0
2025-07-01 20:55:00,0.0
2025-07-01 21:00:00,0.0
2025-07-01 21:05:00,0.0
2025-07-01 21:10:00,0.0
2025-07-01 21:15:00,0.0
2025-07-01 21:20:00,0.0
2025-07-01 21:25:00,0.0
2025-07-01 21:30:00,0.0
2025-07-01 21:35:00,0.0
2025-07-01 21:40:00,0.0
2025-07-01 21:45:00,0.0
2025-07-01 21:50:00,0.0
2025-07-01 21:55:00,0.0
2025-07-01 22:00:00,-485.448
2025-07-01 22:05:00,-553.418
2025-07-01 22:10:00,-417.398
2025-07-01 22:15:00,-325.398
2025-07-01 22:20:00,-353.428
2025-07-01 22:25:00,-581.438
2025-07-01 22:30:00,-469.378
2025-07-01 22:35:00,-437.438
2025-07-01 22:40:00,-445.388
2025-07-01 22:45:00,-425.438
2025-07-01 22:50:00,-533.438
2025-07-01 22:55:00,-493.408
2025-07-01 23:00:00,-561.428
2025-07-01 23:05:00,-461.408
2025-07-01 23:10:00,-533.418
2025-07-01 23:15:00,-413.408
2025-07-01 23:20:00,-529.398
2025-07-01 23:25:00,-421.398
2025-07-01 23:30:00,-449.378
2025-07-01 23:35:00,-441.398
2025-07-01 23:40:00,-505.428
2025-07-01 23:45:00,-529.418
2025-07-01 23:50:00,-489.418
2025-07-01 23:55:00,-433.418
2025-07-02 00:00:00,-441.388
2025-07-02 00:05:00,-453.418
2025-07-02 00:10:00,-489.428
2025-07-02 00:15:00,-445.418
2025-07-02 00:20:00,-437.428
2025-07-02 00:25:00,-525.408
2025-07-02 00:30:00,-489.378
2025-07-02 00:35:00,-445.408
2025-07-02 00:40:00,-441.428
2025-07-02 00:45:00,-417.428
2025-07-02 00:50:00,-441.378
2025-07-02 00:55:00,-449.448
2025-07-02 01:00:00,-485.438
2025-07-02 01:05:00,-449.428
2025-07-02 01:10:00,-473.418
2025-07-02 01:15:00,-533.428
2025-07-02 01:20:00,-501.398
2025-07-02 01:25:00,-513.428
2025-07-02 01:30:00,-457.428
2025-07-02 01:35:00,-505.428
2025-07-02 01:40:00,-485.418
2025-07-02 01:45:00,-501.418
2025-07-02 01:50:00,-493.428
2025-07-02 01:55:00,-513.398
2025-07-02 02:00:00,-473.388
2025-07-02 02:05:00,-541.368
2025-07-02 02:10:00,-505.418
2025-07-02 02:15:00,-545.428
2025-07-02 02:20:00,-465.428
2025-07-02 02:25:00,-485.428
2025-07-02 02:30:00,-537.418
2025-07-02 02:35:00,-529.428
2025-07-02 02:40:00,-553.438
2025-07-02 02:45:00,-521.428
2025-07-02 02:50:00,-513.388
2025-07-02 02:55:00,-613.438
2025-07-02 03:00:00,-569.428
2025-07-02 03:05:00,-533.428
2025-07-02 03:10:00,-525.438
2025-07-02 03:15:00,-549.428
2025-07-02 03:20:00,-573.428
2025-07-02 03:25:00,-505.378
2025-07-02 03:30:00,-521.398
2025-07-02 03:35:00,-585.408
2025-07-02 03:40:00,-629.448
2025-07-02 03:45:00,-585.428
2025-07-02 03:50:00,-597.398
2025-07-02 03:55:00,-593.418
2025-07-02 04:00:00,-629.428
2025-07-02 04:05:00,-597.418
2025-07-02 04:10:00,-533.408
2025-07-02 04:15:00,-605.448
2025-07-02 04:20:00,-617.418
2025-07-02 04:25:00,-613.398
2025-07-02 04:30:00,-669.428
2025-07-02 04:35:00,-573.368
2025-07-02 04:40:00,-613.408
2025-07-02 04:45:00,-653.448
2025-07-02 04:50:00,-593.418
2025-07-02 04:55:00,-701.398
2025-07-02 05:00:00,-685.408
2025-07-02 05:05:00,-537.428
2025-07-02 05:10:00,-549.428
2025-07-02 05:15:00,-613.428
2025-07-02 05:20:00,-529.418
2025-07-02 05:25:00,-641.418
2025-07-02 05:30:00,-669.428
2025-07-02 05:35:00,-477.408
2025-07-02 05:40:00,-501.428
2025-07-02 05:45:00,-441.408
2025-07-02 05:50:00,-657.408
2025-07-02 05:55:00,-421.408
2025-07-02 06:00:00,-273.388
2025-07-02 06:05:00,-449.438
2025-07-02 06:10:00,-533.418
2025-07-02 06:15:00,-629.348
2025-07-02 06:20:00,-505.408
2025-07-02 06:25:00,-457.378
2025-07-02 06:30:00,-437.398
2025-07-02 06:35:00,-605.428
2025-07-02 06:40:00,-625.428
2025-07-02 06:45:00,-473.408
2025-07-02 06:50:00,-509.428
2025-07-02 06:55:00,-497.408
2025-07-02 07:00:00,-461.428
2025-07-02 07:05:00,-685.428
2025-07-02 07:10:00,-553.408
2025-07-02 07:15:00,-513.428
2025-07-02 07:20:00,-317.438
2025-07-02 07:25:00,-509.418
2025-07-02 07:30:00,-545.408
2025-07-02 07:35:00,-633.428
2025-07-02 07:40:00,-545.388
2025-07-02 07:45:00,-353.408
2025-07-02 07:50:00,-377.418
2025-07-02 07:55:00,-449.408
2025-07-02 08:00:00,0.0
2025-07-02 08:05:00,0.0
2025-07-02 08:10:00,0.0
2025-07-02 08:15:00,0.0
2025-07-02 08:20:00,0.0
2025-07-02 08:25:00,0.0
2025-07-02 08:30:00,0.0
2025-07-02 08:35:00,0.0
2025-07-02 08:40:00,0.0
2025-07-02 08:45:00,0.0
2025-07-02 08:50:00,0.0
2025-07-02 08:55:00,0.0
2025-07-02 09:00:00,0.0
2025-07-02 09:05:00,0.0
2025-07-02 09:10:00,0.0
2025-07-02 09:15:00,0.0
2025-07-02 09:20:00,0.0
2025-07-02 09:25:00,0.0
2025-07-02 09:30:00,0.0
2025-07-02 09:35:00,0.0
2025-07-02 09:40:00,0.0
2025-07-02 09:45:00,0.0
2025-07-02 09:50:00,0.0
2025-07-02 09:55:00,0.0
2025-07-02 10:00:00,0.0
2025-07-02 10:05:00,0.0
2025-07-02 10:10:00,0.0
2025-07-02 10:15:00,0.0
2025-07-02 10:20:00,0.0
2025-07-02 10:25:00,0.0
2025-07-02 10:30:00,0.0
2025-07-02 10:35:00,0.0
2025-07-02 10:40:00,0.0
2025-07-02 10:45:00,0.0
2025-07-02 10:50:00,0.0
2025-07-02 10:55:00,0.0
2025-07-02 11:00:00,0.0
2025-07-02 11:05:00,0.0
2025-07-02 11:10:00,0.0
2025-07-02 11:15:00,0.0
2025-07-02 11:20:00,0.0
2025-07-02 11:25:00,0.0
2025-07-02 11:30:00,0.0
2025-07-02 11:35:00,0.0
2025-07-02 11:40:00,0.0
2025-07-02 11:45:00,0.0
2025-07-02 11:50:00,0.0
2025-07-02 11:55:00,0.0
2025-07-02 12:00:00,9000.0
2025-07-02 12:05:00,9000.0
2025-07-02 12:10:00,9000.0
2025-07-02 12:15:00,9000.0
2025-07-02 12:20:00,9000.0
2025-07-02 12:25:00,9000.0
2025-07-02 12:30:00,14.817
2025-07-02 12:35:00,0.0
2025-07-02 12:40:00,0.0
2025-07-02 12:45:00,0.0
2025-07-02 12:50:00,0.0
2025-07-02 12:55:00,0.0
2025-07-02 13:00:00,0.0
2025-07-02 13:05:00,0.0
2025-07-02 13:10:00,0.0
2025-07-02 13:15:00,0.0
2025-07-02 13:20:00,0.0
2025-07-02 13:25:00,0.0
2025-07-02 13:30:00,0.0
2025-07-02 13:35:00,0.0
2025-07-02 13:40:00,0.0
2025-07-02 13:45:00,0.0
2025-07-02 13:50:00,0.0
2025-07-02 13:55:00,0.0
2025-07-02 14:00:00,0.0
2025-07-02 14:05:00,0.0
2025-07-02 14:10:00,0.0
2025-07-02 14:15:00,0.0
2025-07-02 14:20:00,0.0
2025-07-02 14:25:00,0.0
2025-07-02 14:30:00,0.0
2025-07-02 14:35:00,0.0
2025-07-02 14:40:00,0.0
2025-07-02 14:45:00,0.0
2025-07-02 14:50:00,0.0
2025-07-02 14:55:00,0.0
2025-07-02 15:00:00,-429.448
2025-07-02 15:05:00,-409.418
2025-07-02 15:10:00,-409.418
2025-07-02 15:15:00,-409.418
2025-07-02 15:20:00,-227.808
2025-07-02 15:25:00,-201.408
2025-07-02 15:30:00,-273.418
2025-07-02 15:35:00,-349.418
2025-07-02 15:40:00,-393.398
2025-07-02 15:45:00,-349.408
2025-07-02 15:50:00,-245.428
2025-07-02 15:55:00,-205.418
2025-07-02 16:00:00,-281.468
2025-07-02 16:05:00,-281.448
2025-07-02 16:10:00,-449.448
2025-07-02 16:15:00,-437.468
2025-07-02 16:20:00,-205.438
2025-07-02 16:25:00,-305.408
2025-07-02 16:30:00,-461.428
2025-07-02 16:35:00,-397.388
2025-07-02 16:40:00,-485.388
2025-07-02 16:45:00,-437.438
2025-07-02 16:50:00,-469.448
2025-07-02 16:55:00,-465.418
2025-07-02 17:00:00,-401.448
2025-07-02 17:05:00,-433.448
2025-07-02 17:10:00,-441.418
2025-07-02 17:15:00,-453.418
2025-07-02 17:20:00,-445.418
2025-07-02 17:25:00,-493.448
2025-07-02 17:30:00,-345.398
2025-07-02 17:35:00,-421.438
2025-07-02 17:40:00,-289.398
2025-07-02 17:45:00,-225.438
2025-07-02 17:50:00,-417.438
2025-07-02 17:55:00,-425.408
2025-07-02 18:00:00,9000.0
2025-07-02 18:05:00,2688.621
2025-07-02 18:10:00,0.0
2025-07-02 18:15:00,0.0
2025-07-02 18:20:00,0.0
2025-07-02 18:25:00,0.0
2025-07-02 18:30:00,0.0
2025-07-02 18:35:00,0.0
2025-07-02 18:40:00,0.0
2025-07-02 18:45:00,0.0
2025-07-02 18:50:00,0.0
2025-07-02 18:55:00,0.0
2025-07-02 19:00:00,0.0
2025-07-02 19:05:00,0.0
2025-07-02 19:10:00,0.0
2025-07-02 19:15:00,0.0
2025-07-02 19:20:00,0.0
2025-07-02 19:25:00,0.0
2025-07-02 19:30:00,0.0
2025-07-02 19:35:00,0.0
2025-07-02 19:40:00,0.0
2025-07-02 19:45:00,0.0
2025-07-02 19:50:00,0.0
2025-07-02 19:55:00,0.0
2025-07-02 20:00:00,0.0
2025-07-02 20:05:00,0.0
2025-07-02 20:10:00,0.0
2025-07-02 20:15:00,0.0
2025-07-02 20:20:00,0.0
2025-07-02 20:25:00,0.0
2025-07-02 20:30:00,0.0
2025-07-02 20:35:00,0.0
2025-07-02 20:40:00,0.0
2025-07-02 20:45:00,0.0
2025-07-02 20:50:00,0.0
2025-07-02 20:55:00,0.0
2025-07-02 21:00:00,0.0
2025-07-02 21:05:00,0.0
2025-07-02 21:10:00,0.0
2025-07-02 21:15:00,0.0
2025-07-02 21:20:00,0.0
2025-07-02 21:25:00,0.0
2025-07-02 21:30:00,0.0
2025-07-02 21:35:00,0.0
2025-07-02 21:40:00,0.0
2025-07-02 21:45:00,0.0
2025-07-02 21:50:00,0.0
2025-07-02 21:55:00,0.0
2025-07-02 22:00:00,-490.057
2025-07-02 22:05:00,-494.087
2025-07-02 22:10:00,-438.057
2025-07-02 22:15:00,-394.107
2025-07-02 22:20:00,-374.087
2025-07-02 22:25:00,-350.097
2025-07-02 22:30:00,-502.117
2025-07-02 22:35:00,-550.117
2025-07-02 22:40:00,-582.117
2025-07-02 22:45:00,-470.117
2025-07-02 22:50:00,-426.117
2025-07-02 22:55:00,-690.087
2025-07-02 23:00:00,-530.067
2025-07-02 23:05:00,-670.127
2025-07-02 23:10:00,-614.087
2025-07-02 23:15:00,-690.087
2025-07-02 23:20:00,-602.087
2025-07-02 23:25:00,-654.087
2025-07-02 23:30:00,-622.047
2025-07-02 23:35:00,-638.087
2025-07-02 23:40:00,-686.087
2025-07-02 23:45:00,-598.087
2025-07-02 23:50:00,-610.107
2025-07-02 23:55:00,-618.117
2025-07-03 00:00:00,-634.107
2025-07-03 00:05:00,-686.097
2025-07-03 00:10:00,-722.077
2025-07-03 00:15:00,-606.097
2025-07-03 00:20:00,-654.087
2025-07-03 00:25:00,-578.097
2025-07-03 00:30:00,-630.107
2025-07-03 00:35:00,-638.087
2025-07-03 00:40:00,-670.087
2025-07-03 00:45:00,-678.077
2025-07-03 00:50:00,-670.097
2025-07-03 00:55:00,-630.117
2025-07-03 01:00:00,-622.117
2025-07-03 01:05:00,-658.107
2025-07-03 01:10:00,-618.107
2025-07-03 01:15:00,-682.067
2025-07-03 01:20:00,-678.097
2025-07-03 01:25:00,-682.087
2025-07-03 01:30:00,-642.097
2025-07-03 01:35:00,-646.077
2025-07-03 01:40:00,-622.097
2025-07-03 01:45:00,-662.077
2025-07-03 01:50:00,-738.107
2025-07-03 01:55:00,-606.077
2025-07-03 02:00:00,-622.077
2025-07-03 02:05:00,-682.097
2025-07-03 02:10:00,-610.077
2025-07-03 02:15:00,-602.067
2025-07-03 02:20:00,-678.077
2025-07-03 02:25:00,-718.097
2025-07-03 02:30:00,-654.087
2025-07-03 02:35:00,-622.087
2025-07-03 02:40:00,-634.097
2025-07-03 02:45:00,-666.097
2025-07-03 02:50:00,-722.107
2025-07-03 02:55:00,-630.067
2025-07-03 03:00:00,-694.077
2025-07-03 03:05:00,-682.087
2025-07-03 03:10:00,-610.087
2025-07-03 03:15:00,-666.097
2025-07-03 03:20:00,-678.107
2025-07-03 03:25:00,-698.117
2025-07-03 03:30:00,-710.117
2025-07-03 03:35:00,-662.097
2025-07-03 03:40:00,-622.077
2025-07-03 03:45:00,-658.067
2025-07-03 03:50:00,-650.107
2025-07-03 03:55:00,-750.097
2025-07-03 04:00:00,-698.107
2025-07-03 04:05:00,-734.077
2025-07-03 04:10:00,-774.077
2025-07-03 04:15:00,-738.097
2025-07-03 04:20:00,-686.117
2025-07-03 04:25:00,-698.097
2025-07-03 04:30:00,-750.107
2025-07-03 04:35:00,-770.087
2025-07-03 04:40:00,-738.077
2025-07-03 04:45:00,-818.077
2025-07-03 04:50:00,-722.097
2025-07-03 04:55:00,-734.107
2025-07-03 05:00:00,-746.117
2025-07-03 05:05:00,-746.097
2025-07-03 05:10:00,-758.077
2025-07-03 05:15:00,-738.077
2025-07-03 05:20:00,-782.097
2025-07-03 05:25:00,-722.097
2025-07-03 05:30:00,-714.097
2025-07-03 05:35:00,-706.127
2025-07-03 05:40:00,-726.107
2025-07-03 05:45:00,-782.097
2025-07-03 05:50:00,-794.067
2025-07-03 05:55:00,-774.087
2025-07-03 06:00:00,-790.137
2025-07-03 06:05:00,-774.107
2025-07-03 06:10:00,-742.107
2025-07-03 06:15:00,-834.097
2025-07-03 06:20:00,-734.127
2025-07-03 06:25:00,-738.117
2025-07-03 06:30:00,-682.117
2025-07-03 06:35:00,-766.127
2025-07-03 06:40:00,-762.067
2025-07-03 06:45:00,-730.117
2025-07-03 06:50:00,-658.087
2025-07-03 06:55:00,-582.097
2025-07-03 07:00:00,-554.117
2025-07-03 07:05:00,-702.057
2025-07-03 07:10:00,-694.097
2025-07-03 07:15:00,-622.067
2025-07-03 07:20:00,-546.097
2025-07-03 07:25:00,-646.117
2025-07-03 07:30:00,-622.117
2025-07-03 07:35:00,-690.127
2025-07-03 07:40:00,-722.107
2025-07-03 07:45:00,-850.097
2025-07-03 07:50:00,-710.107
2025-07-03 07:55:00,-798.067
2025-07-03 08:00:00,0.0
2025-07-03 08:05:00,0.0
2025-07-03 08:10:00,0.0
2025-07-03 08:15:00,0.0
2025-07-03 08:20:00,0.0
2025-07-03 08:25:00,0.0
2025-07-03 08:30:00,0.0
2025-07-03 08:35:00,0.0
2025-07-03 08:40:00,0.0
2025-07-03 08:45:00,0.0
2025-07-03 08:50:00,0.0
2025-07-03 08:55:00,0.0
2025-07-03 09:00:00,0.0
2025-07-03 09:05:00,0.0
2025-07-03 09:10:00,0.0
2025-07-03 09:15:00,0.0
2025-07-03 09:20:00,0.0
2025-07-03 09:25:00,0.0
2025-07-03 09:30:00,0.0
2025-07-03 09:35:00,0.0
2025-07-03 09:40:00,0.0
2025-07-03 09:45:00,0.0
2025-07-03 09:50:00,0.0
2025-07-03 09:55:00,0.0
2025-07-03 10:00:00,0.0
2025-07-03 10:05:00,0.0
2025-07-03 10:10:00,0.0
2025-07-03 10:15:00,0.0
2025-07-03 10:20:00,0.0
2025-07-03 10:25:00,0.0
2025-07-03 10:30:00,0.0
2025-07-03 10:35:00,0.0
2025-07-03 10:40:00,0.0
2025-07-03 10:45:00,0.0
2025-07-03 10:50:00,0.0
2025-07-03 10:55:00,0.0
2025-07-03 11:00:00,0.0
2025-07-03 11:05:00,0.0
2025-07-03 11:10:00,0.0
2025-07-03 11:15:00,0.0
2025-07-03 11:20:00,0.0
2025-07-03 11:25:00,0.0
2025-07-03 11:30:00,0.0
2025-07-03 11:35:00,0.0
2025-07-03 11:40:00,0.0
2025-07-03 11:45:00,0.0
2025-07-03 11:50:00,0.0
2025-07-03 11:55:00,0.0
2025-07-03 12:00:00,9000.0
2025-07-03 12:05:00,9000.0
2025-07-03 12:10:00,9000.0
2025-07-03 12:15:00,9000.0
2025-07-03 12:20:00,9000.0
2025-07-03 12:25:00,9000.0
2025-07-03 12:30:00,9000.0
2025-07-03 12:35:00,6632.802
2025-07-03 12:40:00,0.0
2025-07-03 12:45:00,0.0
2025-07-03 12:50:00,0.0
2025-07-03 12:55:00,0.0
2025-07-03 13:00:00,0.0
2025-07-03 13:05:00,0.0
2025-07-03 13:10:00,0.0
2025-07-03 13:15:00,0.0
2025-07-03 13:20:00,0.0
2025-07-03 13:25:00,0.0
2025-07-03 13:30:00,0.0
2025-07-03 13:35:00,0.0
2025-07-03 13:40:00,0.0
2025-07-03 13:45:00,0.0
2025-07-03 13:50:00,0.0
2025-07-03 13:55:00,0.0
2025-07-03 14:00:00,0.0
2025-07-03 14:05:00,0.0
2025-07-03 14:10:00,0.0
2025-07-03 14:15:00,0.0
2025-07-03 14:20:00,0.0
2025-07-03 14:25:00,0.0
2025-07-03 14:30:00,0.0
2025-07-03 14:35:00,0.0
2025-07-03 14:40:00,0.0
2025-07-03 14:45:00,0.0
2025-07-03 14:50:00,0.0
2025-07-03 14:55:00,0.0
2025-07-03 15:00:00,-550.087
2025-07-03 15:05:00,-614.097
2025-07-03 15:10:00,-558.117
2025-07-03 15:15:00,-558.097
2025-07-03 15:20:00,-558.097
2025-07-03 15:25:00,-558.097
2025-07-03 15:30:00,-430.127
2025-07-03 15:35:00,-446.097
2025-07-03 15:40:00,-510.107
2025-07-03 15:45:00,-462.087
2025-07-03 15:50:00,-322.117
2025-07-03 15:55:00,-394.117
2025-07-03 16:00:00,-374.107
2025-07-03 16:05:00,-438.097
2025-07-03 16:10:00,-386.087
2025-07-03 16:15:00,-518.087
2025-07-03 16:20:00,-346.097
2025-07-03 16:25:00,-294.137
2025-07-03 16:30:00,-418.097
2025-07-03 16:35:00,-406.087
2025-07-03 16:40:00,-358.117
2025-07-03 16:45:00,-418.087
2025-07-03 16:50:00,-506.117
2025-07-03 16:55:00,-470.117
2025-07-03 17:00:00,-462.117
2025-07-03 17:05:00,-242.097
2025-07-03 17:10:00,-314.127
2025-07-03 17:15:00,-270.087
2025-07-03 17:20:00,-194.127
2025-07-03 17:25:00,-366.107
2025-07-03 17:30:00,-402.107
2025-07-03 17:35:00,-514.067
2025-07-03 17:40:00,-414.097
2025-07-03 17:45:00,-398.097
2025-07-03 17:50:00,-426.117
2025-07-03 17:55:00,-518.097
2025-07-03 18:00:00,8999.996
2025-07-03 18:05:00,4473.337
2025-07-03 18:10:00,0.0
