,Time,P_kw,PV_kw,WindPower_MW,Wind_kw,NetLoad_kw
16204,2025-06-18 19:00:00,82225.00634757524,0.0127313237217622,0.0,0.0,82224.99361625152
16205,2025-06-18 19:15:00,82225.00634757524,0.0068517941716577,,,
16206,2025-06-18 19:30:00,84794.53779593697,0.0008915032255453,,,
16207,2025-06-18 19:45:00,84794.53779593697,0.0,,,
16208,2025-06-18 20:00:00,82225.00634757524,0.0,0.0106005350842395,10.6005350842395,82214.405812491
16209,2025-06-18 20:15:00,84794.53779593697,0.0,,,
16210,2025-06-18 20:30:00,84794.53779593697,0.0,,,
16211,2025-06-18 20:45:00,84794.53779593697,0.0,,,
16212,2025-06-18 21:00:00,84794.53779593697,0.0,7.952519901092208,7952.519901092208,76842.01789484476
16213,2025-06-18 21:15:00,84794.53779593697,0.0,,,
16214,2025-06-18 21:30:00,82225.00634757524,0.0,,,
16215,2025-06-18 21:45:00,82225.00634757524,0.0,,,
16216,2025-06-18 22:00:00,82225.00634757524,0.0,11.369512800538564,11369.512800538563,70855.49354703668
16217,2025-06-18 22:15:00,84794.53779593697,0.0,,,
16218,2025-06-18 22:30:00,82225.00634757524,0.0,,,
16219,2025-06-18 22:45:00,84794.53779593697,0.0,,,
16220,2025-06-18 23:00:00,84794.53779593697,0.0,19.287669788013098,19287.669788013096,65506.86800792387
16221,2025-06-18 23:15:00,84794.53779593697,0.0,,,
16222,2025-06-18 23:30:00,84794.53779593697,0.0,,,
16223,2025-06-18 23:45:00,84794.53779593697,0.0,,,
16224,2025-06-19 00:00:00,82225.00634757524,0.0,4.0700265248079734,4070.0265248079736,78154.97982276727
16225,2025-06-19 00:15:00,82225.00634757524,0.0,,,
16226,2025-06-19 00:30:00,84794.53779593697,0.0,,,
16227,2025-06-19 00:45:00,84794.53779593697,0.0,,,
16228,2025-06-19 01:00:00,82225.00634757524,0.0,2.5412072388493447,2541.207238849345,79683.7991087259
16229,2025-06-19 01:15:00,84794.53779593697,0.0,,,
16230,2025-06-19 01:30:00,84794.53779593697,0.0,,,
16231,2025-06-19 01:45:00,84794.53779593697,0.0,,,
16232,2025-06-19 02:00:00,84794.53779593697,0.0,5.663772118948242,5663.772118948242,79130.76567698873
16233,2025-06-19 02:15:00,84794.53779593697,0.0,,,
16234,2025-06-19 02:30:00,84794.53779593697,0.0,,,
16235,2025-06-19 02:45:00,82225.00634757524,0.0,,,
16236,2025-06-19 03:00:00,84794.53779593697,0.0,18.026110043705337,18026.110043705336,66768.42775223163
16237,2025-06-19 03:15:00,84794.53779593697,0.0,,,
16238,2025-06-19 03:30:00,87364.06924429869,0.0,,,
16239,2025-06-19 03:45:00,84794.53779593697,0.0,,,
16240,2025-06-19 04:00:00,84794.53779593697,0.0,20.549229532320854,20549.229532320853,64245.30826361611
16241,2025-06-19 04:15:00,84794.53779593697,0.0,,,
16242,2025-06-19 04:30:00,84794.53779593697,0.0,,,
16243,2025-06-19 04:45:00,84794.53779593697,0.0,,,
16244,2025-06-19 05:00:00,84794.53779593697,0.0,26.87603907096212,26876.039070962117,57918.49872497485
16245,2025-06-19 05:15:00,84794.53779593697,0.0,,,
16246,2025-06-19 05:30:00,84794.53779593697,0.0027301894295871,,,
16247,2025-06-19 05:45:00,84794.53779593697,0.0087495868799519,,,
16248,2025-06-19 06:00:00,84794.53779593697,0.0145072560507886,17.395330171551453,17395.330171551454,67399.19311712946
16249,2025-06-19 06:15:00,84794.53779593697,0.0198378198032209,,,
16250,2025-06-19 06:30:00,84794.53779593697,0.0278361772482043,,,
16251,2025-06-19 06:45:00,84794.53779593697,0.0545378411966025,,,
16252,2025-06-19 07:00:00,84794.53779593697,0.0837695513682801,19.918449660166953,19918.449660166953,64876.00436621865
16253,2025-06-19 07:15:00,82225.00634757524,0.1145435224707075,,,
16254,2025-06-19 07:30:00,82225.00634757524,0.146118362642918,,,
16255,2025-06-19 07:45:00,82225.00634757524,0.1779255546794937,,,
16256,2025-06-19 08:00:00,82225.00634757524,0.209442804245803,42.277579126695265,42277.579126695266,39947.21777807573
16257,2025-06-19 08:15:00,84794.53779593697,0.240452337308869,,,
16258,2025-06-19 08:30:00,84794.53779593697,0.2706082681674858,,,
16259,2025-06-19 08:45:00,84794.53779593697,0.2996745886848185,,,
16260,2025-06-19 09:00:00,82225.00634757524,0.3274561798287576,19.287669788013098,19287.669788013096,62937.00910338231
16261,2025-06-19 09:15:00,82225.00634757524,0.3537907827512025,,,
16262,2025-06-19 09:30:00,84794.53779593697,0.3785430128581711,,,
16263,2025-06-19 09:45:00,82225.00634757524,0.4015997883681955,,,
16264,2025-06-19 10:00:00,82225.00634757524,0.4228667338913898,9.650773403044957,9650.773403044957,72573.8100777964
16265,2025-06-19 10:15:00,84794.53779593697,0.4422652947120582,,,
16266,2025-06-19 10:30:00,82225.00634757524,0.4597303844748274,,,
16267,2025-06-19 10:45:00,82225.00634757524,0.4752084259104949,,,
16268,2025-06-19 11:00:00,84794.53779593697,0.4886557127789491,12.317548821408884,12317.548821408884,72476.5003188153
16269,2025-06-19 11:15:00,84794.53779593697,0.5000370423584105,,,
16270,2025-06-19 11:30:00,87364.06924429869,0.5093245695108412,,,
16271,2025-06-19 11:45:00,84794.53779593697,0.5164968664156147,,,
16272,2025-06-19 12:00:00,84794.53779593697,0.5215381733650132,4.0700265248079734,4070.0265248079736,80723.98973295564
16273,2025-06-19 12:15:00,84794.53779593697,0.5244378221321235,,,
16274,2025-06-19 12:30:00,84794.53779593697,0.5251898315017325,,,
16275,2025-06-19 12:45:00,84794.53779593697,0.5237926733611192,,,
16276,2025-06-19 13:00:00,84794.53779593697,0.5202492105452624,41.2660918760816,41266.091876081606,43527.925670644814
16277,2025-06-19 13:15:00,84794.53779593697,0.5145668115322328,,,
16278,2025-06-19 13:30:00,82225.00634757524,0.5067576354448047,,,
16279,2025-06-19 13:45:00,84794.53779593697,0.4968390874386759,,,
16280,2025-06-19 14:00:00,84794.53779593697,0.4848344475664958,63.78202793351169,63782.027933511694,21012.02502797771
16281,2025-06-19 14:15:00,87364.06924429869,0.4707736747542577,,,
16282,2025-06-19 14:30:00,84794.53779593697,0.4546944063034781,,,
16283,2025-06-19 14:45:00,84794.53779593697,0.4366431692447293,,,
16284,2025-06-19 15:00:00,84794.53779593697,0.4166768223862501,191.50754930625803,191507.54930625804,-106713.42818714345
16285,2025-06-19 15:15:00,84794.53779593697,0.3948642832495225,,,
16286,2025-06-19 15:30:00,82225.00634757524,0.3712885973768602,,,
16287,2025-06-19 15:45:00,82225.00634757524,0.3460494321845238,,,
16288,2025-06-19 16:00:00,84794.53779593697,0.3192661518015798,191.50754930625803,191507.54930625804,-106713.33077647287
16289,2025-06-19 16:15:00,84794.53779593697,0.2910816736056221,,,
16290,2025-06-19 16:30:00,84794.53779593697,0.2616674066448384,,,
16291,2025-06-19 16:45:00,84794.53779593697,0.2312297673121484,,,
16292,2025-06-19 17:00:00,84794.53779593697,0.2000189874602428,191.50754930625803,191507.54930625804,-106713.21152930854
16293,2025-06-19 17:15:00,84794.53779593697,0.1683413210221383,,,
16294,2025-06-19 17:30:00,84794.53779593697,0.1365764185817539,,,
16295,2025-06-19 17:45:00,82225.00634757524,0.1052025860307036,,,
16296,2025-06-19 18:00:00,84794.53779593697,0.0748341341402029,191.50754930625803,191507.54930625804,-106713.08634445521
16297,2025-06-19 18:15:00,84794.53779593697,0.0462770708031482,,,
16298,2025-06-19 18:30:00,84794.53779593697,0.0234326324162782,,,
16299,2025-06-19 18:45:00,84794.53779593697,0.0183626906635146,,,
16300,2025-06-19 19:00:00,84794.53779593697,0.0128878328400733,191.50754930625803,191507.54930625804,-106713.02439815391
16301,2025-06-19 19:15:00,84794.53779593697,0.0069937890702788,,,
16302,2025-06-19 19:30:00,84794.53779593697,0.0010062683561823,,,
16303,2025-06-19 19:45:00,84794.53779593697,0.0,,,
16304,2025-06-19 20:00:00,84794.53779593697,0.0,191.50754930625803,191507.54930625804,-106713.01151032107
16305,2025-06-19 20:15:00,84794.53779593697,0.0,,,
16306,2025-06-19 20:30:00,84794.53779593697,0.0,,,
16307,2025-06-19 20:45:00,84794.53779593697,0.0,,,
16308,2025-06-19 21:00:00,87364.06924429869,0.0,191.50754930625803,191507.54930625804,-104143.48006195934
16309,2025-06-19 21:15:00,84794.53779593697,0.0,,,
16310,2025-06-19 21:30:00,84794.53779593697,0.0,,,
16311,2025-06-19 21:45:00,84794.53779593697,0.0,,,
16312,2025-06-19 22:00:00,82225.00634757524,0.0,191.50754930625803,191507.54930625804,-109282.5429586828
16313,2025-06-19 22:15:00,84794.53779593697,0.0,,,
16314,2025-06-19 22:30:00,82225.00634757524,0.0,,,
16315,2025-06-19 22:45:00,84794.53779593697,0.0,,,
16316,2025-06-19 23:00:00,87364.06924429869,0.0,112.9155828085874,112915.58280858741,-25551.513564288718
16317,2025-06-19 23:15:00,84794.53779593697,0.0,,,
16318,2025-06-19 23:30:00,87364.06924429869,0.0,,,
16319,2025-06-19 23:45:00,87364.06924429869,0.0,,,
16320,2025-06-20 00:00:00,84794.53779593697,0.0,11.369512800538564,11369.512800538563,73425.0249953984
16321,2025-06-20 00:15:00,84794.53779593697,0.0,,,
16322,2025-06-20 00:30:00,84794.53779593697,0.0,,,
16323,2025-06-20 00:45:00,82225.00634757524,0.0,,,
16324,2025-06-20 01:00:00,84794.53779593697,0.0,4.0700265248079734,4070.0265248079736,80724.511271129
16325,2025-06-20 01:15:00,82225.00634757524,0.0,,,
16326,2025-06-20 01:30:00,84794.53779593697,0.0,,,
16327,2025-06-20 01:45:00,84794.53779593697,0.0,,,
16328,2025-06-20 02:00:00,84794.53779593697,0.0,5.208416234908166,5208.416234908166,79586.1215610288
16329,2025-06-20 02:15:00,84794.53779593697,0.0,,,
16330,2025-06-20 02:30:00,84794.53779593697,0.0,,,
16331,2025-06-20 02:45:00,84794.53779593697,0.0,,,
16332,2025-06-20 03:00:00,84794.53779593697,0.0,19.918449660166953,19918.449660166953,64876.08813577001
16333,2025-06-20 03:15:00,84794.53779593697,0.0,,,
16334,2025-06-20 03:30:00,84794.53779593697,0.0,,,
16335,2025-06-20 03:45:00,84794.53779593697,0.0,,,
16336,2025-06-20 04:00:00,84794.53779593697,0.0,4.0700265248079734,4070.0265248079736,80724.511271129
16337,2025-06-20 04:15:00,84794.53779593697,0.0,,,
16338,2025-06-20 04:30:00,84794.53779593697,0.0,,,
16339,2025-06-20 04:45:00,84794.53779593697,0.0,,,
16340,2025-06-20 05:00:00,84794.53779593697,0.0,0.0,0.0,84794.53779593697
16341,2025-06-20 05:15:00,82225.00634757524,0.0,,,
16342,2025-06-20 05:30:00,82225.00634757524,0.0026776597808545,,,
16343,2025-06-20 05:45:00,82225.00634757524,0.0087180498398124,,,
16344,2025-06-20 06:00:00,82225.00634757524,0.0145008151957591,0.0,0.0,82224.99184676005
16345,2025-06-20 06:15:00,82225.00634757524,0.019853419838292,,,
16346,2025-06-20 06:30:00,84794.53779593697,0.0275685291659988,,,
16347,2025-06-20 06:45:00,82225.00634757524,0.0541905381812981,,,
16348,2025-06-20 07:00:00,82225.00634757524,0.0833606933677921,0.0404599373163757,40.4599373163757,82184.46304956549
16349,2025-06-20 07:15:00,82225.00634757524,0.1140879268206496,,,
16350,2025-06-20 07:30:00,82225.00634757524,0.1456281595966071,,,
16351,2025-06-20 07:45:00,82225.00634757524,0.1774107507014,,,
16352,2025-06-20 08:00:00,79655.47489921351,0.2089139519886363,3.386992698747854,3386.992698747854,76268.27328651366
16353,2025-06-20 08:15:00,82225.00634757524,0.2399144786819247,,,
16354,2025-06-20 08:30:00,82225.00634757524,0.2700673355354838,,,
16355,2025-06-20 08:45:00,84794.53779593697,0.2991356460765002,,,
16356,2025-06-20 09:00:00,82225.00634757524,0.3269235746596879,21.81078927662859,21810.78927662859,60413.89014737199
16357,2025-06-20 09:15:00,82225.00634757524,0.3532682640022293,,,
16358,2025-06-20 09:30:00,82225.00634757524,0.3780338247152234,,,
16359,2025-06-20 09:45:00,82225.00634757524,0.4011067457949725,,,
16360,2025-06-20 10:00:00,77085.94345085179,0.422392284707199,30.11578421314893,30115.78421314893,46969.736845418156
16361,2025-06-20 10:15:00,79655.47489921351,0.4418115714400393,,,
16362,2025-06-20 10:30:00,82225.00634757524,0.4592992482570205,,,
16363,2025-06-20 10:45:00,82225.00634757524,0.4748015041404869,,,
16364,2025-06-20 11:00:00,82225.00634757524,0.4882744316262162,65.26380076928149,65263.800769281486,16960.717303862126
16365,2025-06-20 11:15:00,82225.00634757524,0.499682654991371,,,
16366,2025-06-20 11:30:00,84794.53779593697,0.508998180622414,,,
16367,2025-06-20 11:45:00,84794.53779593697,0.5161994534479565,,,
16368,2025-06-20 12:00:00,82225.00634757524,0.5212706047544761,138.81575354645523,138815.75354645523,-56591.268469484756
16369,2025-06-20 12:15:00,79655.47489921351,0.5242008727721119,,,
16370,2025-06-20 12:30:00,79655.47489921351,0.5249841955402651,,,
16371,2025-06-20 12:45:00,79655.47489921351,0.5236189743742529,,,
16372,2025-06-20 13:00:00,82225.00634757524,0.5201080091019401,125.16540257432123,125165.40257432124,-42940.91633475511
16373,2025-06-20 13:15:00,82225.00634757524,0.5144586102518355,,,
16374,2025-06-20 13:30:00,84794.53779593697,0.5066828816927198,,,
16375,2025-06-20 13:45:00,82225.00634757524,0.4967981737269067,,,
16376,2025-06-20 14:00:00,79655.47489921351,0.4848277096592125,100.95872259467964,100958.72259467964,-21303.732523175786
16377,2025-06-20 14:15:00,82225.00634757524,0.4708013874512212,,,
16378,2025-06-20 14:30:00,82225.00634757524,0.454756776794236,,,
16379,2025-06-20 14:45:00,82225.00634757524,0.436740327892413,,,
16380,2025-06-20 15:00:00,82225.00634757524,0.4168088106461306,53.64064621282768,53640.64621282768,28583.943325936903
16381,2025-06-20 15:15:00,82225.00634757524,0.3950310382269613,,,
16382,2025-06-20 15:30:00,82225.00634757524,0.371489932157747,,,
16383,2025-06-20 15:45:00,84794.53779593697,0.34628501060545,,,
16384,2025-06-20 16:00:00,84794.53779593697,0.3195354554227859,4.980738292888128,4980.738292888128,79813.47996759342
16385,2025-06-20 16:15:00,84794.53779593697,0.2913839573458356,,,
16386,2025-06-20 16:30:00,82225.00634757524,0.2620016373674962,,,
16387,2025-06-20 16:45:00,82225.00634757524,0.231594536146494,,,
16388,2025-06-20 17:00:00,84794.53779593697,0.2004123806959977,0.0,0.0,84794.33738355627
16389,2025-06-20 17:15:00,84794.53779593697,0.1687607245433258,,,
16390,2025-06-20 17:30:00,84794.53779593697,0.1370182135852586,,,
16391,2025-06-20 17:45:00,82225.00634757524,0.1056616641490185,,,
16392,2025-06-20 18:00:00,84794.53779593697,0.0753031085763362,0.0,0.0,84794.46249282839
16393,2025-06-20 18:15:00,84794.53779593697,0.0467449741790916,,,
16394,2025-06-20 18:30:00,84794.53779593697,0.0236002999963894,,,
16395,2025-06-20 18:45:00,84794.53779593697,0.0185213320351142,,,
16396,2025-06-20 19:00:00,84794.53779593697,0.0130351806555462,1.4364093562603082,1436.4093562603082,83358.115404496
16397,2025-06-20 19:15:00,84794.53779593697,0.0071257294618936,,,
16398,2025-06-20 19:30:00,82225.00634757524,0.001111492147693,,,
16399,2025-06-20 19:45:00,84794.53779593697,0.0,,,
16400,2025-06-20 20:00:00,84794.53779593697,0.0,2.403107503525717,2403.107503525717,82391.43029241124
16401,2025-06-20 20:15:00,84794.53779593697,0.0,,,
16402,2025-06-20 20:30:00,87364.06924429869,0.0,,,
16403,2025-06-20 20:45:00,87364.06924429869,0.0,,,
16404,2025-06-20 21:00:00,84794.53779593697,0.0,7.952519901092208,7952.519901092208,76842.01789484476
16405,2025-06-20 21:15:00,87364.06924429869,0.0,,,
16406,2025-06-20 21:30:00,84794.53779593697,0.0,,,
16407,2025-06-20 21:45:00,82225.00634757524,0.0,,,
16408,2025-06-20 22:00:00,82225.00634757524,0.0,85.20415549194882,85204.15549194883,-2979.1491443735868
16409,2025-06-20 22:15:00,84794.53779593697,0.0,,,
16410,2025-06-20 22:30:00,84794.53779593697,0.0,,,
16411,2025-06-20 22:45:00,84794.53779593697,0.0,,,
16412,2025-06-20 23:00:00,84794.53779593697,0.0,63.78202793351169,63782.027933511694,21012.50986242527
16413,2025-06-20 23:15:00,84794.53779593697,0.0,,,
16414,2025-06-20 23:30:00,84794.53779593697,0.0,,,
16415,2025-06-20 23:45:00,87364.06924429869,0.0,,,
16416,2025-06-21 00:00:00,84794.53779593697,0.0,14.687638873584705,14687.638873584705,70106.89892235227
16417,2025-06-21 00:15:00,84794.53779593697,0.0,,,
16418,2025-06-21 00:30:00,84794.53779593697,0.0,,,
16419,2025-06-21 00:45:00,87364.06924429869,0.0,,,
16420,2025-06-21 01:00:00,84794.53779593697,0.0,9.650773403044957,9650.773403044957,75143.76439289202
16421,2025-06-21 01:15:00,84794.53779593697,0.0,,,
16422,2025-06-21 01:30:00,84794.53779593697,0.0,,,
