Time,price_hqb,price_sh,price_qxy,price_kz
2023-11-06 00:15:00,360.0,360.0,360.0,0.0
2023-11-06 00:30:00,350.594,353.47,348.337,0.000315
2023-11-06 00:45:00,237.406,250.0,227.52,0.0
2023-11-06 01:00:00,241.726,254.005,232.087,0.0
2023-11-06 01:15:00,312.129,320.0,305.95,0.0
2023-11-06 01:30:00,320.0,326.567,314.845,0.000204
2023-11-06 01:45:00,346.852,350.0,344.38,0.0
2023-11-06 02:00:00,360.0,362.189,358.282,0.0
2023-11-06 02:15:00,370.0,370.0,370.0,0.000398
2023-11-06 02:30:00,380.0,380.0,380.0,0.0
2023-11-06 02:45:00,380.0,380.0,380.0,0.0
2023-11-06 03:00:00,380.0,380.0,380.0,0.0
2023-11-06 03:15:00,380.0,380.0,380.0,0.000409
2023-11-06 03:30:00,380.0,380.0,380.0,0.000409
2023-11-06 03:45:00,380.0,380.0,380.0,0.0
2023-11-06 04:00:00,370.0,370.0,370.0,0.000398
2023-11-06 04:15:00,380.0,380.0,380.0,0.000409
2023-11-06 04:30:00,380.0,380.0,380.0,0.000409
2023-11-06 04:45:00,380.0,380.0,380.0,0.000409
2023-11-06 05:00:00,370.0,370.0,370.0,0.000398
2023-11-06 05:15:00,370.0,370.0,370.0,0.000398
2023-11-06 05:30:00,380.0,380.0,380.0,0.000409
2023-11-06 05:45:00,390.0,390.0,390.0,0.000419
2023-11-06 06:00:00,400.0,400.0,400.0,0.00043
2023-11-06 06:15:00,420.0,420.0,420.0,0.000452
2023-11-06 06:30:00,420.0,420.0,420.0,0.000452
2023-11-06 06:45:00,440.0,440.0,440.0,0.000473
2023-11-06 07:00:00,450.0,450.0,450.0,450.0
2023-11-06 07:15:00,461.22,457.95,463.787,467.114
2023-11-06 07:30:00,477.654,469.596,483.981,492.182
2023-11-06 07:45:00,485.617,478.112,491.508,499.145
2023-11-06 08:00:00,475.892,470.0,480.518,486.515
2023-11-06 08:15:00,461.22,457.95,463.787,467.114
2023-11-06 08:30:00,449.475,447.143,451.305,453.678
2023-11-06 08:45:00,426.547,422.464,429.752,433.908
2023-11-06 09:00:00,431.929,425.202,437.211,444.057
2023-11-06 09:15:00,436.18,428.551,442.169,449.933
2023-11-06 09:30:00,390.0,383.679,394.962,401.395
2023-11-06 09:45:00,405.677,400.0,410.134,415.912
2023-11-06 10:00:00,407.414,400.0,413.235,420.78
2023-11-06 10:15:00,399.268,393.101,404.11,410.386
2023-11-06 10:30:00,392.966,390.0,395.294,398.312
2023-11-06 10:45:00,401.483,400.0,402.647,404.156
2023-11-06 11:00:00,400.0,400.0,400.0,400.0
2023-11-06 11:15:00,400.0,400.0,400.0,400.0
2023-11-06 11:30:00,390.0,390.0,390.0,390.0
2023-11-06 11:45:00,380.0,380.0,380.0,380.0
2023-11-06 12:00:00,370.0,370.0,370.0,370.0
2023-11-06 12:15:00,360.0,360.0,360.0,360.0
2023-11-06 12:30:00,350.0,350.0,350.0,350.0
2023-11-06 12:45:00,350.0,350.0,350.0,350.0
2023-11-06 13:00:00,350.0,350.0,350.0,350.0
2023-11-06 13:15:00,350.0,350.0,350.0,350.0
2023-11-06 13:30:00,340.0,340.0,340.0,340.0
2023-11-06 13:45:00,360.0,360.0,360.0,360.0
2023-11-06 14:00:00,360.0,360.0,360.0,360.0
2023-11-06 14:15:00,380.0,380.0,380.0,380.0
2023-11-06 14:30:00,380.0,380.0,380.0,380.0
2023-11-06 14:45:00,390.0,390.0,390.0,390.0
2023-11-06 15:00:00,390.0,390.0,390.0,390.0
2023-11-06 15:15:00,420.0,420.0,420.0,420.0
2023-11-06 15:30:00,430.0,430.0,430.0,430.0
2023-11-06 15:45:00,450.0,450.0,450.0,450.0
2023-11-06 16:00:00,470.0,470.0,470.0,470.0
2023-11-06 16:15:00,440.0,440.0,440.0,440.0
2023-11-06 16:30:00,500.0,500.0,500.0,500.0
2023-11-06 16:45:00,576.365,581.333,572.464,567.407
2023-11-06 17:00:00,800.0,800.0,800.0,800.0
2023-11-06 17:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-06 17:30:00,1500.0,1500.0,1500.0,1500.0
2023-11-06 17:45:00,996.719,1000.0,994.144,990.805
2023-11-06 18:00:00,994.507,1000.0,990.195,984.605
2023-11-06 18:15:00,727.585,730.063,725.639,723.118
2023-11-06 18:30:00,800.0,811.56,790.925,779.161
2023-11-06 18:45:00,629.394,643.388,618.407,604.165
2023-11-06 19:00:00,603.111,610.0,597.702,590.692
2023-11-06 19:15:00,642.7,648.512,638.137,632.223
2023-11-06 19:30:00,558.912,564.279,554.697,549.235
2023-11-06 19:45:00,595.272,600.0,591.561,586.749
2023-11-06 20:00:00,552.107,563.666,543.031,531.267
2023-11-06 20:15:00,480.648,500.0,465.454,445.759
2023-11-06 20:30:00,454.816,476.193,438.033,416.278
2023-11-06 20:45:00,450.0,463.211,439.628,426.184
2023-11-06 21:00:00,450.0,458.455,443.363,434.758
2023-11-06 21:15:00,450.0,458.455,443.362,434.758
2023-11-06 21:30:00,450.0,457.558,444.066,436.375
2023-11-06 21:45:00,450.0,458.428,443.384,434.806
2023-11-06 22:00:00,419.889,434.661,408.291,393.258
2023-11-06 22:15:00,370.337,400.0,347.049,316.861
2023-11-06 22:30:00,380.0,407.227,358.625,330.916
2023-11-06 22:45:00,348.172,380.0,323.184,290.792
2023-11-06 23:00:00,324.208,360.0,296.109,259.684
2023-11-06 23:15:00,320.0,359.558,288.944,248.687
2023-11-06 23:30:00,298.512,340.0,265.941,223.72
2023-11-06 23:45:00,299.958,340.0,268.522,227.772
2023-11-07 00:00:00,257.76,300.0,224.598,181.612
2023-11-07 00:15:00,226.046,270.0,191.539,146.809
2023-11-07 00:30:00,210.169,254.38,175.459,130.465
2023-11-07 00:45:00,261.177,300.0,230.698,191.188
2023-11-07 01:00:00,260.0,300.043,228.563,187.812
2023-11-07 01:15:00,236.123,280.0,201.675,157.022
2023-11-07 01:30:00,216.709,260.0,182.723,138.667
2023-11-07 01:45:00,237.161,280.0,203.529,159.932
2023-11-07 02:00:00,210.077,254.308,175.352,130.339
2023-11-07 02:15:00,209.949,254.326,175.11,129.949
2023-11-07 02:30:00,210.072,254.304,175.347,130.333
2023-11-07 02:45:00,209.668,253.985,174.875,129.774
2023-11-07 03:00:00,204.045,247.174,170.185,126.294
2023-11-07 03:15:00,204.045,247.174,170.185,126.294
2023-11-07 03:30:00,204.042,247.17,170.182,126.292
2023-11-07 03:45:00,208.396,252.444,173.814,128.987
2023-11-07 04:00:00,204.045,247.174,170.185,126.294
2023-11-07 04:15:00,209.34,253.588,174.602,129.571
2023-11-07 04:30:00,197.819,239.631,164.992,122.44
2023-11-07 04:45:00,197.431,239.162,164.669,122.2
2023-11-07 05:00:00,197.819,239.631,164.992,122.44
2023-11-07 05:15:00,211.305,255.968,176.241,130.788
2023-11-07 05:30:00,207.23,251.032,172.841,128.265
2023-11-07 05:45:00,207.233,251.036,172.844,128.267
2023-11-07 06:00:00,207.742,251.652,173.269,128.582
2023-11-07 06:15:00,340.0,354.162,328.882,314.469
2023-11-07 06:30:00,340.0,350.107,332.065,321.778
2023-11-07 06:45:00,326.653,340.0,316.174,302.591
2023-11-07 07:00:00,365.888,370.0,362.659,358.474
2023-11-07 07:15:00,377.639,380.0,375.785,373.382
2023-11-07 07:30:00,380.0,380.73,379.427,378.685
2023-11-07 07:45:00,379.213,380.0,378.595,377.793
2023-11-07 08:00:00,380.0,380.0,380.0,380.0
2023-11-07 08:15:00,380.0,380.0,380.0,380.0
2023-11-07 08:30:00,370.0,370.0,370.0,370.0
2023-11-07 08:45:00,370.0,370.0,370.0,370.0
2023-11-07 09:00:00,380.0,380.0,380.0,380.0
2023-11-07 09:15:00,390.0,390.0,390.0,390.0
2023-11-07 09:30:00,394.844,395.761,394.124,393.191
2023-11-07 09:45:00,390.0,390.0,390.0,390.0
2023-11-07 10:00:00,390.439,390.522,390.373,390.289
2023-11-07 10:15:00,405.805,408.795,403.455,400.41
2023-11-07 10:30:00,389.926,390.0,389.868,389.793
2023-11-07 10:45:00,380.0,380.0,380.0,380.0
2023-11-07 11:00:00,369.606,369.689,369.541,369.456
2023-11-07 11:15:00,353.893,353.976,353.828,353.743
2023-11-07 11:30:00,350.0,350.0,350.0,350.0
2023-11-07 11:45:00,310.0,310.0,310.0,310.0
2023-11-07 12:00:00,280.0,280.0,280.0,280.0
2023-11-07 12:15:00,340.0,340.0,340.0,340.0
2023-11-07 12:30:00,310.0,310.0,310.0,310.0
2023-11-07 12:45:00,340.0,340.0,340.0,340.0
2023-11-07 13:00:00,350.0,350.0,350.0,350.0
2023-11-07 13:15:00,346.989,346.989,346.989,346.989
2023-11-07 13:30:00,360.0,360.0,360.0,360.0
2023-11-07 13:45:00,360.0,360.0,360.0,360.0
2023-11-07 14:00:00,360.0,360.0,360.0,360.0
2023-11-07 14:15:00,370.0,370.0,370.0,370.0
2023-11-07 14:30:00,390.0,390.0,390.0,390.0
2023-11-07 14:45:00,390.0,390.0,390.0,390.0
2023-11-07 15:00:00,400.0,400.0,400.0,400.0
2023-11-07 15:15:00,410.0,410.0,410.0,410.0
2023-11-07 15:30:00,550.0,550.0,550.0,550.0
2023-11-07 15:45:00,580.0,580.0,580.0,580.0
2023-11-07 16:00:00,700.0,700.0,700.0,700.0
2023-11-07 16:15:00,1380.0,1380.0,1380.0,1380.0
2023-11-07 16:30:00,1410.0,1410.0,1410.0,1410.0
2023-11-07 16:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-07 17:00:00,1500.0,1500.0,1500.0,1500.0
2023-11-07 17:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-07 17:30:00,1500.0,1500.0,1500.0,1500.0
2023-11-07 17:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-07 18:00:00,1500.0,1500.0,1500.0,1500.0
2023-11-07 18:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-07 18:30:00,1500.0,1500.0,1500.0,1500.0
2023-11-07 18:45:00,1488.52,1437.67,1528.47,1580.26
2023-11-07 19:00:00,1502.3,1500.0,1504.1,1506.44
2023-11-07 19:15:00,1100.0,1100.0,1100.0,1100.0
2023-11-07 19:30:00,1500.0,1500.0,1500.0,1500.0
2023-11-07 19:45:00,750.0,750.0,750.0,750.0
2023-11-07 20:00:00,1500.0,1500.0,1500.0,1500.0
2023-11-07 20:15:00,1206.72,1155.87,1246.68,1298.46
2023-11-07 20:30:00,1206.72,1155.87,1246.68,1298.46
2023-11-07 20:45:00,1550.85,1500.0,1590.81,1642.59
2023-11-07 21:00:00,1550.85,1500.0,1590.81,1642.59
2023-11-07 21:15:00,1488.51,1437.66,1528.47,1580.26
2023-11-07 21:30:00,1488.51,1437.66,1528.47,1580.26
2023-11-07 21:45:00,1488.3,1437.45,1528.26,1580.04
2023-11-07 22:00:00,1488.51,1437.66,1528.47,1580.26
2023-11-07 22:15:00,1550.85,1500.0,1590.81,1642.59
2023-11-07 22:30:00,1250.85,1200.0,1290.81,1342.59
2023-11-07 22:45:00,1206.72,1155.87,1246.68,1298.46
2023-11-07 23:00:00,1250.86,1200.0,1290.8,1342.56
2023-11-07 23:15:00,1206.75,1155.89,1246.69,1298.45
2023-11-07 23:30:00,1206.76,1155.89,1246.69,1298.45
2023-11-07 23:45:00,1206.75,1155.89,1246.68,1298.45
2023-11-08 00:00:00,1250.86,1200.0,1290.8,1342.56
2023-11-08 00:15:00,1550.86,1500.0,1590.8,1642.56
2023-11-08 00:30:00,1550.86,1500.0,1590.8,1642.56
2023-11-08 00:45:00,1488.54,1437.68,1528.47,1580.24
2023-11-08 01:00:00,1550.86,1500.0,1590.8,1642.56
2023-11-08 01:15:00,1550.86,1500.0,1590.8,1642.56
2023-11-08 01:30:00,1550.86,1500.0,1590.8,1642.56
2023-11-08 01:45:00,1550.86,1500.0,1590.8,1642.56
2023-11-08 02:00:00,1550.86,1500.0,1590.8,1642.56
2023-11-08 02:15:00,1550.86,1500.0,1590.8,1642.56
2023-11-08 02:30:00,1550.86,1500.0,1590.8,1642.56
2023-11-08 02:45:00,1550.86,1500.0,1590.8,1642.56
2023-11-08 03:00:00,1550.86,1500.0,1590.8,1642.56
2023-11-08 03:15:00,1550.86,1500.0,1590.8,1642.56
2023-11-08 03:30:00,1550.87,1500.0,1590.8,1642.56
2023-11-08 03:45:00,2297.08,1780.12,2006.8,2079.18
2023-11-08 04:00:00,2246.22,1780.12,1916.0,1936.61
2023-11-08 04:15:00,2246.22,1780.12,1916.0,1936.61
2023-11-08 04:30:00,2246.22,1780.12,1916.0,1936.61
2023-11-08 04:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 05:00:00,2246.22,1780.12,1915.95,1936.6
2023-11-08 05:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 05:30:00,2132.41,1737.4,1852.52,1870.01
2023-11-08 05:45:00,2246.22,1780.12,1915.95,1936.6
2023-11-08 06:00:00,2246.22,1780.12,1915.95,1936.6
2023-11-08 06:15:00,1000.0,1000.0,1000.0,1000.0
2023-11-08 06:30:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 06:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 07:00:00,800.0,800.0,800.0,800.0
2023-11-08 07:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 07:30:00,880.0,880.0,880.0,880.0
2023-11-08 07:45:00,800.0,800.0,800.0,800.0
2023-11-08 08:00:00,750.0,750.0,750.0,750.0
2023-11-08 08:15:00,700.0,700.0,700.0,700.0
2023-11-08 08:30:00,700.0,700.0,700.0,700.0
2023-11-08 08:45:00,660.0,660.0,660.0,660.0
2023-11-08 09:00:00,800.0,800.0,800.0,0.0
2023-11-08 09:15:00,650.0,650.0,650.0,0.0
2023-11-08 09:30:00,600.0,600.0,600.0,0.0
2023-11-08 09:45:00,560.0,560.0,560.0,0.0
2023-11-08 10:00:00,500.0,500.0,500.0,0.0
2023-11-08 10:15:00,600.0,600.0,600.0,0.0
2023-11-08 10:30:00,560.0,560.0,560.0,0.0
2023-11-08 10:45:00,460.0,460.0,460.0,0.0
2023-11-08 11:00:00,520.0,520.0,520.0,0.0
2023-11-08 11:15:00,500.0,500.0,500.0,0.0
2023-11-08 11:30:00,500.0,500.0,500.0,0.0
2023-11-08 11:45:00,450.0,450.0,450.0,0.0
2023-11-08 12:00:00,430.0,430.0,430.0,0.0
2023-11-08 12:15:00,450.0,450.0,450.0,0.0
2023-11-08 12:30:00,420.0,420.0,420.0,0.0
2023-11-08 12:45:00,430.0,430.0,430.0,0.0
2023-11-08 13:00:00,420.0,420.0,420.0,0.0
2023-11-08 13:15:00,410.0,410.0,410.0,0.0
2023-11-08 13:30:00,400.0,400.0,400.0,0.0
2023-11-08 13:45:00,420.0,420.0,420.0,0.000452
2023-11-08 14:00:00,400.0,400.0,400.0,0.00043
2023-11-08 14:15:00,420.0,420.0,420.0,0.000452
2023-11-08 14:30:00,420.0,420.0,420.0,0.000452
2023-11-08 14:45:00,420.0,420.0,420.0,0.000452
2023-11-08 15:00:00,420.0,420.0,420.0,0.000452
2023-11-08 15:15:00,430.0,430.0,430.0,0.000462
2023-11-08 15:30:00,450.0,450.0,450.0,0.000484
2023-11-08 15:45:00,490.0,490.0,490.0,0.001
2023-11-08 16:00:00,500.0,500.0,500.0,0.0
2023-11-08 16:15:00,600.0,600.0,600.0,600.0
2023-11-08 16:30:00,700.0,700.0,700.0,700.0
2023-11-08 16:45:00,820.783,805.87,832.492,847.671
2023-11-08 17:00:00,1502.35,1500.0,1504.19,1506.58
2023-11-08 17:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 17:30:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 17:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 18:00:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 18:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 18:30:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 18:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 19:00:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 19:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 19:30:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 19:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 20:00:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 20:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 20:30:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 20:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 21:00:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 21:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 21:30:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 21:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 22:00:00,1500.0,1500.0,1500.0,1500.0
2023-11-08 22:15:00,1550.86,1500.0,1590.78,1642.54
2023-11-08 22:30:00,1550.86,1500.0,1590.78,1642.54
2023-11-08 22:45:00,1550.86,1500.0,1590.78,1642.54
2023-11-08 23:00:00,1550.86,1500.0,1590.78,1642.54
2023-11-08 23:15:00,1550.86,1500.0,1590.78,1642.54
2023-11-08 23:30:00,1550.86,1500.0,1590.78,1642.54
2023-11-08 23:45:00,1550.86,1500.0,1590.78,1642.54
2023-11-09 00:00:00,1550.86,1500.0,1590.78,1642.54
2023-11-09 00:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 00:30:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 00:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 01:00:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 01:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 01:30:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 01:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 02:00:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 02:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 02:30:00,1200.0,1200.0,1200.0,1200.0
2023-11-09 02:45:00,1100.0,1100.0,1100.0,1100.0
2023-11-09 03:00:00,1000.0,1000.0,1000.0,1000.0
2023-11-09 03:15:00,1000.0,1000.0,1000.0,1000.0
2023-11-09 03:30:00,950.0,950.0,950.0,950.0
2023-11-09 03:45:00,980.0,980.0,980.0,980.0
2023-11-09 04:00:00,880.0,880.0,880.0,880.0
2023-11-09 04:15:00,890.0,890.0,890.0,890.0
2023-11-09 04:30:00,1100.0,1100.0,1100.0,1100.0
2023-11-09 04:45:00,580.0,580.0,580.0,580.0
2023-11-09 05:00:00,800.0,800.0,800.0,800.0
2023-11-09 05:15:00,880.0,880.0,880.0,880.0
2023-11-09 05:30:00,720.0,720.0,720.0,720.0
2023-11-09 05:45:00,600.0,600.0,600.0,600.0
2023-11-09 06:00:00,600.0,600.0,600.0,600.0
2023-11-09 06:15:00,650.0,650.0,650.0,650.0
2023-11-09 06:30:00,800.0,800.0,800.0,800.0
2023-11-09 06:45:00,780.0,780.0,780.0,780.0
2023-11-09 07:00:00,740.0,740.0,740.0,740.0
2023-11-09 07:15:00,980.0,980.0,980.0,980.0
2023-11-09 07:30:00,650.0,650.0,650.0,650.0
2023-11-09 07:45:00,650.0,650.0,650.0,650.0
2023-11-09 08:00:00,650.0,650.0,650.0,650.0
2023-11-09 08:15:00,600.0,600.0,600.0,600.0
2023-11-09 08:30:00,600.0,600.0,600.0,600.0
2023-11-09 08:45:00,600.0,592.646,605.707,613.333
2023-11-09 09:00:00,506.92,500.0,512.288,519.463
2023-11-09 09:15:00,475.271,470.0,479.361,484.827
2023-11-09 09:30:00,506.087,490.0,518.571,535.252
2023-11-09 09:45:00,497.55,480.0,511.168,529.366
2023-11-09 10:00:00,440.013,435.839,443.252,447.581
2023-11-09 10:15:00,382.877,380.0,385.109,388.093
2023-11-09 10:30:00,400.0,398.45,401.203,402.81
2023-11-09 10:45:00,389.52,387.535,391.061,393.12
2023-11-09 11:00:00,380.0,380.0,380.0,380.0
2023-11-09 11:15:00,380.0,380.0,380.0,380.0
2023-11-09 11:30:00,380.0,379.257,380.577,381.348
2023-11-09 11:45:00,350.0,350.0,350.0,350.0
2023-11-09 12:00:00,350.0,350.0,350.0,350.0
2023-11-09 12:15:00,310.0,310.0,310.0,310.0
2023-11-09 12:30:00,300.0,300.0,300.0,300.0
2023-11-09 12:45:00,350.0,350.0,350.0,350.0
2023-11-09 13:00:00,340.0,340.0,340.0,340.0
2023-11-09 13:15:00,340.0,340.0,340.0,340.0
2023-11-09 13:30:00,350.0,350.0,350.0,350.0
2023-11-09 13:45:00,320.0,320.0,320.0,320.0
2023-11-09 14:00:00,340.0,340.0,340.0,340.0
2023-11-09 14:15:00,367.386,367.386,367.386,367.386
2023-11-09 14:30:00,380.0,380.0,380.0,380.0
2023-11-09 14:45:00,380.0,380.0,380.0,380.0
2023-11-09 15:00:00,420.0,420.0,420.0,420.0
2023-11-09 15:15:00,420.0,420.0,420.0,420.0
2023-11-09 15:30:00,420.0,420.0,420.0,420.0
2023-11-09 15:45:00,450.0,450.0,450.0,450.0
2023-11-09 16:00:00,490.0,490.0,490.0,490.0
2023-11-09 16:15:00,550.0,550.0,550.0,550.0
2023-11-09 16:30:00,950.0,950.0,950.0,950.0
2023-11-09 16:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 17:00:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 17:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 17:30:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 17:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 18:00:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 18:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 18:30:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 18:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 19:00:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 19:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 19:30:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 19:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 20:00:00,1550.21,1500.0,1589.17,1641.24
2023-11-09 20:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 20:30:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 20:45:00,1550.21,1500.0,1589.17,1641.24
2023-11-09 21:00:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 21:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 21:30:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 21:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 22:00:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 22:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 22:30:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 22:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 23:00:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 23:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-09 23:30:00,1550.21,1500.0,1589.17,1641.24
2023-11-09 23:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 00:00:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 00:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 00:30:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 00:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 01:00:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 01:15:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 01:30:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 01:45:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 02:00:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 02:15:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 02:30:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 02:45:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 03:00:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 03:15:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 03:30:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 03:45:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 04:00:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 04:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 04:30:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 04:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 05:00:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 05:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 05:30:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 05:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 06:00:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 06:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 06:30:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 06:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 07:00:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 07:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 07:30:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 07:45:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 08:00:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 08:15:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 08:30:00,1550.32,1500.0,1589.36,1641.54
2023-11-10 08:45:00,1550.32,1500.0,1589.36,1641.54
2023-11-10 09:00:00,1550.32,1500.0,1589.36,1641.54
2023-11-10 09:15:00,1550.32,1500.0,1589.36,1641.54
2023-11-10 09:30:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 09:45:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 10:00:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 10:15:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 10:30:00,1500.21,1450.0,1539.17,1591.24
2023-11-10 10:45:00,1500.21,1450.0,1539.17,1591.24
2023-11-10 11:00:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 11:15:00,1500.0,1449.79,1538.96,1591.03
2023-11-10 11:30:00,1500.0,1449.79,1538.96,1591.03
2023-11-10 11:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 12:00:00,1500.0,1449.79,1538.96,1591.03
2023-11-10 12:15:00,1550.21,1500.0,1589.17,1641.24
2023-11-10 12:30:00,1500.05,1500.0,1500.09,1500.15
2023-11-10 12:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 13:00:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 13:15:00,1500.14,1500.0,1500.25,1500.4
2023-11-10 13:30:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 13:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 14:00:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 14:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 14:30:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 14:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 15:00:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 15:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 15:30:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 15:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 16:00:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 16:15:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 16:30:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 16:45:00,1500.0,1500.0,1500.0,1500.0
2023-11-10 17:00:00,1500.0,1500.0,1500.0,1500.0
