,Time,P_kw,PV_kw,WindPower_MW,Wind_kw,NetLoad_kw
12666,2025-05-12 22:30:00,71280.0,0.0,5.858096688679565,5858.096688679565,65421.903311320435
12667,2025-05-12 22:45:00,71280.0,0.0,5.555742651926531,5555.742651926531,65724.25734807347
12668,2025-05-12 23:00:00,73920.0,0.0,5.25338861517348,5253.3886151734805,68666.61138482652
12669,2025-05-12 23:15:00,76560.0,0.0,4.830092963719227,4830.092963719227,71729.90703628077
12670,2025-05-12 23:30:00,76560.0,0.0,4.406797312264978,4406.797312264978,72153.20268773503
12671,2025-05-12 23:45:00,76560.0,0.0,3.9835016608107234,3983.5016608107235,72576.49833918927
12672,2025-05-13 00:00:00,76560.0,0.0,3.6239287474785136,3623.9287474785137,72936.07125252149
12673,2025-05-13 00:15:00,73920.0,0.0,1.7899780327469699,1789.9780327469698,72130.02196725304
12674,2025-05-13 00:30:00,73920.0,0.0,0.7413441095942812,741.3441095942812,73178.65589040572
12675,2025-05-13 00:45:00,76560.0,0.0,0.22001849443989757,220.01849443989758,76339.9815055601
12676,2025-05-13 01:00:00,76560.0,0.0,0.031715441825316416,31.715441825316418,76528.28455817468
12677,2025-05-13 01:15:00,76560.0,0.0,0.01486292174399954,14.86292174399954,76545.137078256
12678,2025-05-13 01:30:00,76560.0,0.0,0.0,0.0,76560.0
12679,2025-05-13 01:45:00,76560.0,0.0,0.0,0.0,76560.0
12680,2025-05-13 02:00:00,76560.0,0.0,0.0,0.0,76560.0
12681,2025-05-13 02:15:00,76560.0,0.0,0.0,0.0,76560.0
12682,2025-05-13 02:30:00,76560.0,0.0,0.0,0.0,76560.0
12683,2025-05-13 02:45:00,76560.0,0.0,0.0,0.0,76560.0
12684,2025-05-13 03:00:00,73920.0,0.0,0.0,0.0,73920.0
12685,2025-05-13 03:15:00,76560.0,0.0,0.0,0.0,76560.0
12686,2025-05-13 03:30:00,76560.0,0.0,0.0,0.0,76560.0
12687,2025-05-13 03:45:00,76560.0,0.0,0.0,0.0,76560.0
12688,2025-05-13 04:00:00,73920.0,0.0,0.0,0.0,73920.0
12689,2025-05-13 04:15:00,76560.0,0.0,0.0,0.0,76560.0
12690,2025-05-13 04:30:00,76560.0,0.0,0.0,0.0,76560.0
12691,2025-05-13 04:45:00,73920.0,0.0,0.0,0.0,73920.0
12692,2025-05-13 05:00:00,76560.0,0.0,0.0,0.0,76560.0
12693,2025-05-13 05:15:00,76560.0,0.0,0.0,0.0,76560.0
12694,2025-05-13 05:30:00,73920.0,0.0,0.0,0.0,73920.0
12695,2025-05-13 05:45:00,73920.0,11.758153342924151,0.0,0.0,73908.24184665708
12696,2025-05-13 06:00:00,76560.0,292.34547665961094,0.0,0.0,76267.65452334039
12697,2025-05-13 06:15:00,76560.0,718.645499741851,0.0,0.0,75841.35450025815
12698,2025-05-13 06:30:00,76560.0,1316.8775256935437,0.0,0.0,75243.12247430645
12699,2025-05-13 06:45:00,73920.0,2018.0365295474476,0.0,0.0,71901.96347045255
12700,2025-05-13 07:00:00,76560.0,2787.3368823378414,0.0,0.0,73772.66311766216
12701,2025-05-13 07:15:00,73920.0,3597.316645954283,0.0,0.0,70322.68335404572
12702,2025-05-13 07:30:00,73920.0,4426.883146706267,0.0,0.0,69493.11685329373
12703,2025-05-13 07:45:00,76560.0,5259.811303838261,0.0,0.0,71300.18869616174
12704,2025-05-13 08:00:00,73920.0,6071.697642044917,0.0,0.0,67848.30235795508
12705,2025-05-13 08:15:00,73920.0,6875.209764955681,0.0,0.0,67044.79023504432
12706,2025-05-13 08:30:00,76560.0,7651.636372157818,0.0,0.0,68908.36362784218
12707,2025-05-13 08:45:00,73920.0,8394.52275929093,0.0,0.0,65525.47724070907
12708,2025-05-13 09:00:00,73920.0,9098.60245658978,0.0,0.0,64821.39754341022
12709,2025-05-13 09:15:00,73920.0,9759.552084946929,0.0,0.0,64160.44791505307
12710,2025-05-13 09:30:00,73920.0,10373.809295005909,0.0,0.0,63546.19070499409
12711,2025-05-13 09:45:00,73920.0,10938.4348955649,0.016845571165330944,16.845571165330945,62964.71953326977
12712,2025-05-13 10:00:00,71280.0,11451.005862141332,0.03964603951064208,39.646039510642076,59789.348098348026
12713,2025-05-13 10:15:00,73920.0,11909.53098593058,0.3588039539330958,358.8039539330958,61651.66506013633
12714,2025-05-13 10:30:00,73920.0,12312.383570888753,1.3440695336790258,1344.0695336790259,60263.54689543223
12715,2025-05-13 10:45:00,73920.0,12658.246890593467,3.403854661710728,3403.854661710728,57857.89844769581
12716,2025-05-13 11:00:00,73920.0,12946.070063489302,6.946571220990506,6946.571220990507,54027.3587155202
12717,2025-05-13 11:15:00,73920.0,13175.03269528379,3.9835016608107234,3983.5016608107235,56761.46564390548
12718,2025-05-13 11:30:00,73920.0,13344.516873663004,2.083410147104018,2083.410147104018,58492.07297923298
12719,2025-05-13 11:45:00,73920.0,13454.085894828257,0.9108606351181144,910.8606351181145,59555.05347005363
12720,2025-05-13 12:00:00,73920.0,13503.468647217156,0.28941122418649634,289.4112241864963,60127.12012859635
12721,2025-05-13 12:15:00,73920.0,13492.547795267918,0.052533260749296096,52.5332607492961,60374.91894398278
12722,2025-05-13 12:30:00,73920.0,13421.352633187711,0.01387159703333389,13.87159703333389,60484.77576977896
12723,2025-05-13 12:45:00,73920.0,13290.060848832038,0.0,0.0,60629.939151167964
12724,2025-05-13 13:00:00,73920.0,13099.00782092491,0.0,0.0,60820.99217907509
12725,2025-05-13 13:15:00,73920.0,12848.699712005606,0.0,0.0,61071.300287994396
12726,2025-05-13 13:30:00,76560.0,12539.83094520637,0.0,0.0,64020.16905479363
12727,2025-05-13 13:45:00,76560.0,12173.307808726033,0.0,0.0,64386.69219127396
12728,2025-05-13 14:00:00,73920.0,11750.279062910766,0.0,0.0,62169.72093708924
12729,2025-05-13 14:15:00,76560.0,11272.174227848674,0.0,0.0,65287.82577215132
12730,2025-05-13 14:30:00,76560.0,10740.751161761933,0.0,0.0,65819.24883823807
12731,2025-05-13 14:45:00,79200.0,10158.154837692497,0.0,0.0,69041.84516230751
12732,2025-05-13 15:00:00,76560.0,9526.990034927421,0.0198195452973281,19.8195452973281,67013.19041977524
