,power_opt,time
2025-05-01 00:00:00,-2193.378,2025-05-01 00:00:00
2025-05-01 00:05:00,-2133.388,2025-05-01 00:05:00
2025-05-01 00:10:00,-2189.358,2025-05-01 00:10:00
2025-05-01 00:15:00,-2161.378,2025-05-01 00:15:00
2025-05-01 00:20:00,-2129.378,2025-05-01 00:20:00
2025-05-01 00:25:00,-2161.388,2025-05-01 00:25:00
2025-05-01 00:30:00,-2185.378,2025-05-01 00:30:00
2025-05-01 00:35:00,-2253.378,2025-05-01 00:35:00
2025-05-01 00:40:00,-2145.328,2025-05-01 00:40:00
2025-05-01 00:45:00,-2261.368,2025-05-01 00:45:00
2025-05-01 00:50:00,-2241.378,2025-05-01 00:50:00
2025-05-01 00:55:00,-2257.348,2025-05-01 00:55:00
2025-05-01 01:00:00,-2185.358,2025-05-01 01:00:00
2025-05-01 01:05:00,-2237.328,2025-05-01 01:05:00
2025-05-01 01:10:00,-2169.348,2025-05-01 01:10:00
2025-05-01 01:15:00,-2141.368,2025-05-01 01:15:00
2025-05-01 01:20:00,-2249.338,2025-05-01 01:20:00
2025-05-01 01:25:00,-2217.368,2025-05-01 01:25:00
2025-05-01 01:30:00,-2205.348,2025-05-01 01:30:00
2025-05-01 01:35:00,-2253.348,2025-05-01 01:35:00
2025-05-01 01:40:00,-2209.338,2025-05-01 01:40:00
2025-05-01 01:45:00,-2241.388,2025-05-01 01:45:00
2025-05-01 01:50:00,-2301.378,2025-05-01 01:50:00
2025-05-01 01:55:00,-2241.358,2025-05-01 01:55:00
2025-05-01 02:00:00,-2329.348,2025-05-01 02:00:00
2025-05-01 02:05:00,-2309.358,2025-05-01 02:05:00
2025-05-01 02:10:00,-2401.368,2025-05-01 02:10:00
2025-05-01 02:15:00,-2301.348,2025-05-01 02:15:00
2025-05-01 02:20:00,-2329.328,2025-05-01 02:20:00
2025-05-01 02:25:00,-2293.378,2025-05-01 02:25:00
2025-05-01 02:30:00,-2349.358,2025-05-01 02:30:00
2025-05-01 02:35:00,-2433.348,2025-05-01 02:35:00
2025-05-01 02:40:00,-2477.378,2025-05-01 02:40:00
2025-05-01 02:45:00,-2361.328,2025-05-01 02:45:00
2025-05-01 02:50:00,-2245.358,2025-05-01 02:50:00
2025-05-01 02:55:00,-2225.358,2025-05-01 02:55:00
2025-05-01 03:00:00,-2169.378,2025-05-01 03:00:00
2025-05-01 03:05:00,-2261.368,2025-05-01 03:05:00
2025-05-01 03:10:00,-2109.408,2025-05-01 03:10:00
2025-05-01 03:15:00,-2185.388,2025-05-01 03:15:00
2025-05-01 03:20:00,-2253.328,2025-05-01 03:20:00
2025-05-01 03:25:00,-2173.358,2025-05-01 03:25:00
2025-05-01 03:30:00,-2201.388,2025-05-01 03:30:00
2025-05-01 03:35:00,-2273.368,2025-05-01 03:35:00
2025-05-01 03:40:00,-2213.378,2025-05-01 03:40:00
2025-05-01 03:45:00,-2205.388,2025-05-01 03:45:00
2025-05-01 03:50:00,-2229.378,2025-05-01 03:50:00
2025-05-01 03:55:00,-2209.368,2025-05-01 03:55:00
2025-05-01 04:00:00,-2213.378,2025-05-01 04:00:00
2025-05-01 04:05:00,-2249.368,2025-05-01 04:05:00
2025-05-01 04:10:00,-2245.368,2025-05-01 04:10:00
2025-05-01 04:15:00,-2473.368,2025-05-01 04:15:00
2025-05-01 04:20:00,-2509.368,2025-05-01 04:20:00
2025-05-01 04:25:00,-2257.348,2025-05-01 04:25:00
2025-05-01 04:30:00,-2233.358,2025-05-01 04:30:00
2025-05-01 04:35:00,-2193.388,2025-05-01 04:35:00
2025-05-01 04:40:00,-2237.388,2025-05-01 04:40:00
2025-05-01 04:45:00,-2225.308,2025-05-01 04:45:00
2025-05-01 04:50:00,-2217.358,2025-05-01 04:50:00
2025-05-01 04:55:00,-2313.348,2025-05-01 04:55:00
2025-05-01 05:00:00,-2225.398,2025-05-01 05:00:00
2025-05-01 05:05:00,-2209.348,2025-05-01 05:05:00
2025-05-01 05:10:00,-2173.358,2025-05-01 05:10:00
2025-05-01 05:15:00,-2237.388,2025-05-01 05:15:00
2025-05-01 05:20:00,-2269.368,2025-05-01 05:20:00
2025-05-01 05:25:00,-2249.378,2025-05-01 05:25:00
2025-05-01 05:30:00,-2249.348,2025-05-01 05:30:00
2025-05-01 05:35:00,-2285.388,2025-05-01 05:35:00
2025-05-01 05:40:00,-2393.348,2025-05-01 05:40:00
2025-05-01 05:45:00,-2321.348,2025-05-01 05:45:00
2025-05-01 05:50:00,-2369.358,2025-05-01 05:50:00
2025-05-01 05:55:00,-2313.348,2025-05-01 05:55:00
2025-05-01 06:00:00,0.0,2025-05-01 06:00:00
