,power_opt,time
2025-05-01 00:00:00,-799.132,2025-05-01 00:00:00
2025-05-01 00:05:00,-739.142,2025-05-01 00:05:00
2025-05-01 00:10:00,-795.112,2025-05-01 00:10:00
2025-05-01 00:15:00,-767.132,2025-05-01 00:15:00
2025-05-01 00:20:00,-735.132,2025-05-01 00:20:00
2025-05-01 00:25:00,-767.142,2025-05-01 00:25:00
2025-05-01 00:30:00,-791.132,2025-05-01 00:30:00
2025-05-01 00:35:00,-859.132,2025-05-01 00:35:00
2025-05-01 00:40:00,-751.082,2025-05-01 00:40:00
2025-05-01 00:45:00,-867.122,2025-05-01 00:45:00
2025-05-01 00:50:00,-847.132,2025-05-01 00:50:00
2025-05-01 00:55:00,-863.102,2025-05-01 00:55:00
2025-05-01 01:00:00,-791.112,2025-05-01 01:00:00
2025-05-01 01:05:00,-843.082,2025-05-01 01:05:00
2025-05-01 01:10:00,-775.102,2025-05-01 01:10:00
2025-05-01 01:15:00,-747.122,2025-05-01 01:15:00
2025-05-01 01:20:00,-855.092,2025-05-01 01:20:00
2025-05-01 01:25:00,-823.122,2025-05-01 01:25:00
2025-05-01 01:30:00,-811.102,2025-05-01 01:30:00
2025-05-01 01:35:00,-859.102,2025-05-01 01:35:00
2025-05-01 01:40:00,-815.092,2025-05-01 01:40:00
2025-05-01 01:45:00,-847.142,2025-05-01 01:45:00
2025-05-01 01:50:00,-907.132,2025-05-01 01:50:00
2025-05-01 01:55:00,-847.112,2025-05-01 01:55:00
2025-05-01 02:00:00,-935.102,2025-05-01 02:00:00
2025-05-01 02:05:00,-915.112,2025-05-01 02:05:00
2025-05-01 02:10:00,-1007.122,2025-05-01 02:10:00
2025-05-01 02:15:00,-907.102,2025-05-01 02:15:00
2025-05-01 02:20:00,-935.082,2025-05-01 02:20:00
2025-05-01 02:25:00,-899.132,2025-05-01 02:25:00
2025-05-01 02:30:00,-955.112,2025-05-01 02:30:00
2025-05-01 02:35:00,-1039.102,2025-05-01 02:35:00
2025-05-01 02:40:00,-1083.132,2025-05-01 02:40:00
2025-05-01 02:45:00,-967.082,2025-05-01 02:45:00
2025-05-01 02:50:00,-851.112,2025-05-01 02:50:00
2025-05-01 02:55:00,-831.112,2025-05-01 02:55:00
2025-05-01 03:00:00,-775.132,2025-05-01 03:00:00
2025-05-01 03:05:00,-867.122,2025-05-01 03:05:00
2025-05-01 03:10:00,-715.162,2025-05-01 03:10:00
2025-05-01 03:15:00,-791.142,2025-05-01 03:15:00
2025-05-01 03:20:00,-859.082,2025-05-01 03:20:00
2025-05-01 03:25:00,-779.112,2025-05-01 03:25:00
2025-05-01 03:30:00,-807.142,2025-05-01 03:30:00
2025-05-01 03:35:00,-879.122,2025-05-01 03:35:00
2025-05-01 03:40:00,-819.132,2025-05-01 03:40:00
2025-05-01 03:45:00,-811.142,2025-05-01 03:45:00
2025-05-01 03:50:00,-835.132,2025-05-01 03:50:00
2025-05-01 03:55:00,-815.122,2025-05-01 03:55:00
2025-05-01 04:00:00,-819.132,2025-05-01 04:00:00
2025-05-01 04:05:00,-855.122,2025-05-01 04:05:00
2025-05-01 04:10:00,-851.122,2025-05-01 04:10:00
2025-05-01 04:15:00,-1079.122,2025-05-01 04:15:00
2025-05-01 04:20:00,-1115.122,2025-05-01 04:20:00
2025-05-01 04:25:00,-863.102,2025-05-01 04:25:00
2025-05-01 04:30:00,-839.112,2025-05-01 04:30:00
2025-05-01 04:35:00,-799.142,2025-05-01 04:35:00
2025-05-01 04:40:00,-843.142,2025-05-01 04:40:00
2025-05-01 04:45:00,-831.062,2025-05-01 04:45:00
2025-05-01 04:50:00,-823.112,2025-05-01 04:50:00
2025-05-01 04:55:00,-919.102,2025-05-01 04:55:00
2025-05-01 05:00:00,-831.152,2025-05-01 05:00:00
2025-05-01 05:05:00,-815.102,2025-05-01 05:05:00
2025-05-01 05:10:00,-779.112,2025-05-01 05:10:00
2025-05-01 05:15:00,-843.142,2025-05-01 05:15:00
2025-05-01 05:20:00,-875.122,2025-05-01 05:20:00
2025-05-01 05:25:00,-855.132,2025-05-01 05:25:00
2025-05-01 05:30:00,-855.102,2025-05-01 05:30:00
2025-05-01 05:35:00,-891.142,2025-05-01 05:35:00
2025-05-01 05:40:00,-999.102,2025-05-01 05:40:00
2025-05-01 05:45:00,-927.102,2025-05-01 05:45:00
2025-05-01 05:50:00,-975.112,2025-05-01 05:50:00
2025-05-01 05:55:00,-919.102,2025-05-01 05:55:00
2025-05-01 06:00:00,-947.082,2025-05-01 06:00:00
