,power_opt,time
2025-05-01 00:00:00,-1335.38,2025-05-01 00:00:00
2025-05-01 00:05:00,-1275.39,2025-05-01 00:05:00
2025-05-01 00:10:00,-1331.36,2025-05-01 00:10:00
2025-05-01 00:15:00,-1303.38,2025-05-01 00:15:00
2025-05-01 00:20:00,-1271.38,2025-05-01 00:20:00
2025-05-01 00:25:00,-1303.39,2025-05-01 00:25:00
2025-05-01 00:30:00,-1327.38,2025-05-01 00:30:00
2025-05-01 00:35:00,-1395.38,2025-05-01 00:35:00
2025-05-01 00:40:00,-1287.33,2025-05-01 00:40:00
2025-05-01 00:45:00,-1403.37,2025-05-01 00:45:00
2025-05-01 00:50:00,-1383.38,2025-05-01 00:50:00
2025-05-01 00:55:00,-1399.35,2025-05-01 00:55:00
2025-05-01 01:00:00,-1327.36,2025-05-01 01:00:00
2025-05-01 01:05:00,-1379.33,2025-05-01 01:05:00
2025-05-01 01:10:00,-1311.35,2025-05-01 01:10:00
2025-05-01 01:15:00,-1283.37,2025-05-01 01:15:00
2025-05-01 01:20:00,-1391.34,2025-05-01 01:20:00
2025-05-01 01:25:00,-1359.37,2025-05-01 01:25:00
2025-05-01 01:30:00,-1347.35,2025-05-01 01:30:00
2025-05-01 01:35:00,-1395.35,2025-05-01 01:35:00
2025-05-01 01:40:00,-1351.34,2025-05-01 01:40:00
2025-05-01 01:45:00,-1383.39,2025-05-01 01:45:00
2025-05-01 01:50:00,-1443.38,2025-05-01 01:50:00
2025-05-01 01:55:00,-1383.36,2025-05-01 01:55:00
2025-05-01 02:00:00,-1471.35,2025-05-01 02:00:00
2025-05-01 02:05:00,-1451.36,2025-05-01 02:05:00
2025-05-01 02:10:00,-1543.37,2025-05-01 02:10:00
2025-05-01 02:15:00,-1443.35,2025-05-01 02:15:00
2025-05-01 02:20:00,-1471.33,2025-05-01 02:20:00
2025-05-01 02:25:00,-1435.38,2025-05-01 02:25:00
2025-05-01 02:30:00,-1491.36,2025-05-01 02:30:00
2025-05-01 02:35:00,-1575.35,2025-05-01 02:35:00
2025-05-01 02:40:00,-1619.38,2025-05-01 02:40:00
2025-05-01 02:45:00,-1503.33,2025-05-01 02:45:00
2025-05-01 02:50:00,-1387.36,2025-05-01 02:50:00
2025-05-01 02:55:00,-1367.36,2025-05-01 02:55:00
2025-05-01 03:00:00,-1311.38,2025-05-01 03:00:00
2025-05-01 03:05:00,-1403.37,2025-05-01 03:05:00
2025-05-01 03:10:00,-1251.41,2025-05-01 03:10:00
2025-05-01 03:15:00,-1327.39,2025-05-01 03:15:00
2025-05-01 03:20:00,-1395.33,2025-05-01 03:20:00
2025-05-01 03:25:00,-1315.36,2025-05-01 03:25:00
2025-05-01 03:30:00,-1343.39,2025-05-01 03:30:00
2025-05-01 03:35:00,-1415.37,2025-05-01 03:35:00
2025-05-01 03:40:00,-1355.38,2025-05-01 03:40:00
2025-05-01 03:45:00,-1347.39,2025-05-01 03:45:00
2025-05-01 03:50:00,-1371.38,2025-05-01 03:50:00
2025-05-01 03:55:00,-1351.37,2025-05-01 03:55:00
2025-05-01 04:00:00,-1355.38,2025-05-01 04:00:00
2025-05-01 04:05:00,-1391.37,2025-05-01 04:05:00
2025-05-01 04:10:00,-1387.37,2025-05-01 04:10:00
2025-05-01 04:15:00,-1615.37,2025-05-01 04:15:00
2025-05-01 04:20:00,-1651.37,2025-05-01 04:20:00
2025-05-01 04:25:00,-1399.35,2025-05-01 04:25:00
2025-05-01 04:30:00,-1375.36,2025-05-01 04:30:00
2025-05-01 04:35:00,-1335.39,2025-05-01 04:35:00
2025-05-01 04:40:00,-1379.39,2025-05-01 04:40:00
2025-05-01 04:45:00,-1367.31,2025-05-01 04:45:00
2025-05-01 04:50:00,-1359.36,2025-05-01 04:50:00
2025-05-01 04:55:00,-1455.35,2025-05-01 04:55:00
2025-05-01 05:00:00,-1367.4,2025-05-01 05:00:00
2025-05-01 05:05:00,-1351.35,2025-05-01 05:05:00
2025-05-01 05:10:00,-1315.36,2025-05-01 05:10:00
2025-05-01 05:15:00,-1379.39,2025-05-01 05:15:00
2025-05-01 05:20:00,-1411.37,2025-05-01 05:20:00
2025-05-01 05:25:00,-1391.38,2025-05-01 05:25:00
2025-05-01 05:30:00,-1391.35,2025-05-01 05:30:00
2025-05-01 05:35:00,-1427.39,2025-05-01 05:35:00
2025-05-01 05:40:00,-1535.35,2025-05-01 05:40:00
2025-05-01 05:45:00,-1463.35,2025-05-01 05:45:00
2025-05-01 05:50:00,-1511.36,2025-05-01 05:50:00
2025-05-01 05:55:00,-1455.35,2025-05-01 05:55:00
2025-05-01 06:00:00,-1483.33,2025-05-01 06:00:00
2025-05-01 06:05:00,-1579.38,2025-05-01 06:05:00
2025-05-01 06:10:00,-1495.37,2025-05-01 06:10:00
2025-05-01 06:15:00,-1495.37,2025-05-01 06:15:00
2025-05-01 06:20:00,-1571.35,2025-05-01 06:20:00
2025-05-01 06:25:00,-1491.33,2025-05-01 06:25:00
2025-05-01 06:30:00,-1583.35,2025-05-01 06:30:00
2025-05-01 06:35:00,-1675.37,2025-05-01 06:35:00
2025-05-01 06:40:00,-1631.35,2025-05-01 06:40:00
2025-05-01 06:45:00,-1611.37,2025-05-01 06:45:00
2025-05-01 06:50:00,-1631.38,2025-05-01 06:50:00
2025-05-01 06:55:00,-1691.37,2025-05-01 06:55:00
2025-05-01 07:00:00,-1627.4,2025-05-01 07:00:00
2025-05-01 07:05:00,-1663.4,2025-05-01 07:05:00
2025-05-01 07:10:00,-1555.36,2025-05-01 07:10:00
2025-05-01 07:15:00,-1611.36,2025-05-01 07:15:00
