,power_opt,time
2025-05-01 00:00:00,-1120.881,2025-05-01 00:00:00
2025-05-01 00:05:00,-1060.891,2025-05-01 00:05:00
2025-05-01 00:10:00,-1116.861,2025-05-01 00:10:00
2025-05-01 00:15:00,-1088.881,2025-05-01 00:15:00
2025-05-01 00:20:00,-1056.881,2025-05-01 00:20:00
2025-05-01 00:25:00,-1088.891,2025-05-01 00:25:00
2025-05-01 00:30:00,-1112.881,2025-05-01 00:30:00
2025-05-01 00:35:00,-1180.881,2025-05-01 00:35:00
2025-05-01 00:40:00,-1072.831,2025-05-01 00:40:00
2025-05-01 00:45:00,-1188.871,2025-05-01 00:45:00
2025-05-01 00:50:00,-1168.881,2025-05-01 00:50:00
2025-05-01 00:55:00,-1184.851,2025-05-01 00:55:00
2025-05-01 01:00:00,-1112.861,2025-05-01 01:00:00
2025-05-01 01:05:00,-1164.831,2025-05-01 01:05:00
2025-05-01 01:10:00,-1096.851,2025-05-01 01:10:00
2025-05-01 01:15:00,-1068.871,2025-05-01 01:15:00
2025-05-01 01:20:00,-1176.841,2025-05-01 01:20:00
2025-05-01 01:25:00,-1144.871,2025-05-01 01:25:00
2025-05-01 01:30:00,-1132.851,2025-05-01 01:30:00
2025-05-01 01:35:00,-1180.851,2025-05-01 01:35:00
2025-05-01 01:40:00,-1136.841,2025-05-01 01:40:00
2025-05-01 01:45:00,-1168.891,2025-05-01 01:45:00
2025-05-01 01:50:00,-1228.881,2025-05-01 01:50:00
2025-05-01 01:55:00,-1168.861,2025-05-01 01:55:00
2025-05-01 02:00:00,-1256.851,2025-05-01 02:00:00
2025-05-01 02:05:00,-1236.861,2025-05-01 02:05:00
2025-05-01 02:10:00,-1328.871,2025-05-01 02:10:00
2025-05-01 02:15:00,-1228.851,2025-05-01 02:15:00
2025-05-01 02:20:00,-1256.831,2025-05-01 02:20:00
2025-05-01 02:25:00,-1220.881,2025-05-01 02:25:00
2025-05-01 02:30:00,-1276.861,2025-05-01 02:30:00
2025-05-01 02:35:00,-1360.851,2025-05-01 02:35:00
2025-05-01 02:40:00,-1404.881,2025-05-01 02:40:00
2025-05-01 02:45:00,-1288.831,2025-05-01 02:45:00
2025-05-01 02:50:00,-1172.861,2025-05-01 02:50:00
2025-05-01 02:55:00,-1152.861,2025-05-01 02:55:00
2025-05-01 03:00:00,-1096.881,2025-05-01 03:00:00
2025-05-01 03:05:00,-1188.871,2025-05-01 03:05:00
2025-05-01 03:10:00,-1036.911,2025-05-01 03:10:00
2025-05-01 03:15:00,-1112.891,2025-05-01 03:15:00
2025-05-01 03:20:00,-1180.831,2025-05-01 03:20:00
2025-05-01 03:25:00,-1100.861,2025-05-01 03:25:00
2025-05-01 03:30:00,-1128.891,2025-05-01 03:30:00
