,power_opt,time
2025-05-01 00:00:00,-832.007,2025-05-01 00:00:00
2025-05-01 00:05:00,-772.017,2025-05-01 00:05:00
2025-05-01 00:10:00,-827.987,2025-05-01 00:10:00
2025-05-01 00:15:00,-800.007,2025-05-01 00:15:00
2025-05-01 00:20:00,-768.007,2025-05-01 00:20:00
2025-05-01 00:25:00,-800.017,2025-05-01 00:25:00
2025-05-01 00:30:00,-824.007,2025-05-01 00:30:00
2025-05-01 00:35:00,-892.007,2025-05-01 00:35:00
2025-05-01 00:40:00,-783.957,2025-05-01 00:40:00
2025-05-01 00:45:00,-899.997,2025-05-01 00:45:00
2025-05-01 00:50:00,-880.007,2025-05-01 00:50:00
2025-05-01 00:55:00,-895.977,2025-05-01 00:55:00
2025-05-01 01:00:00,-823.987,2025-05-01 01:00:00
2025-05-01 01:05:00,-875.957,2025-05-01 01:05:00
2025-05-01 01:10:00,-807.977,2025-05-01 01:10:00
2025-05-01 01:15:00,-779.997,2025-05-01 01:15:00
2025-05-01 01:20:00,-887.967,2025-05-01 01:20:00
2025-05-01 01:25:00,-855.997,2025-05-01 01:25:00
2025-05-01 01:30:00,-843.977,2025-05-01 01:30:00
2025-05-01 01:35:00,-891.977,2025-05-01 01:35:00
2025-05-01 01:40:00,-847.967,2025-05-01 01:40:00
2025-05-01 01:45:00,-880.017,2025-05-01 01:45:00
2025-05-01 01:50:00,-940.007,2025-05-01 01:50:00
2025-05-01 01:55:00,-879.987,2025-05-01 01:55:00
2025-05-01 02:00:00,-967.977,2025-05-01 02:00:00
2025-05-01 02:05:00,-947.987,2025-05-01 02:05:00
2025-05-01 02:10:00,-1039.997,2025-05-01 02:10:00
2025-05-01 02:15:00,-939.977,2025-05-01 02:15:00
2025-05-01 02:20:00,-967.957,2025-05-01 02:20:00
2025-05-01 02:25:00,-932.007,2025-05-01 02:25:00
2025-05-01 02:30:00,-987.987,2025-05-01 02:30:00
2025-05-01 02:35:00,-1071.977,2025-05-01 02:35:00
2025-05-01 02:40:00,-1116.007,2025-05-01 02:40:00
2025-05-01 02:45:00,-999.957,2025-05-01 02:45:00
2025-05-01 02:50:00,-883.987,2025-05-01 02:50:00
2025-05-01 02:55:00,-863.987,2025-05-01 02:55:00
2025-05-01 03:00:00,-808.007,2025-05-01 03:00:00
2025-05-01 03:05:00,-899.997,2025-05-01 03:05:00
2025-05-01 03:10:00,-748.037,2025-05-01 03:10:00
2025-05-01 03:15:00,-824.017,2025-05-01 03:15:00
2025-05-01 03:20:00,-891.957,2025-05-01 03:20:00
2025-05-01 03:25:00,-811.987,2025-05-01 03:25:00
2025-05-01 03:30:00,-840.017,2025-05-01 03:30:00
2025-05-01 03:35:00,-911.997,2025-05-01 03:35:00
2025-05-01 03:40:00,-852.007,2025-05-01 03:40:00
2025-05-01 03:45:00,-844.017,2025-05-01 03:45:00
2025-05-01 03:50:00,-868.007,2025-05-01 03:50:00
2025-05-01 03:55:00,-847.997,2025-05-01 03:55:00
2025-05-01 04:00:00,-852.007,2025-05-01 04:00:00
2025-05-01 04:05:00,-887.997,2025-05-01 04:05:00
2025-05-01 04:10:00,-883.997,2025-05-01 04:10:00
2025-05-01 04:15:00,-1111.997,2025-05-01 04:15:00
2025-05-01 04:20:00,-1147.997,2025-05-01 04:20:00
2025-05-01 04:25:00,-895.977,2025-05-01 04:25:00
2025-05-01 04:30:00,-871.987,2025-05-01 04:30:00
2025-05-01 04:35:00,-832.017,2025-05-01 04:35:00
2025-05-01 04:40:00,-876.017,2025-05-01 04:40:00
2025-05-01 04:45:00,-863.937,2025-05-01 04:45:00
2025-05-01 04:50:00,-855.987,2025-05-01 04:50:00
2025-05-01 04:55:00,-951.977,2025-05-01 04:55:00
2025-05-01 05:00:00,-864.027,2025-05-01 05:00:00
2025-05-01 05:05:00,-847.977,2025-05-01 05:05:00
2025-05-01 05:10:00,-811.987,2025-05-01 05:10:00
2025-05-01 05:15:00,-876.017,2025-05-01 05:15:00
2025-05-01 05:20:00,-907.997,2025-05-01 05:20:00
2025-05-01 05:25:00,-888.007,2025-05-01 05:25:00
2025-05-01 05:30:00,-887.977,2025-05-01 05:30:00
2025-05-01 05:35:00,-924.017,2025-05-01 05:35:00
2025-05-01 05:40:00,-1031.977,2025-05-01 05:40:00
2025-05-01 05:45:00,-959.977,2025-05-01 05:45:00
2025-05-01 05:50:00,-1007.987,2025-05-01 05:50:00
2025-05-01 05:55:00,-951.977,2025-05-01 05:55:00
2025-05-01 06:00:00,-979.957,2025-05-01 06:00:00
2025-05-01 06:05:00,-1076.007,2025-05-01 06:05:00
2025-05-01 06:10:00,-991.997,2025-05-01 06:10:00
2025-05-01 06:15:00,-991.997,2025-05-01 06:15:00
2025-05-01 06:20:00,-1067.977,2025-05-01 06:20:00
2025-05-01 06:25:00,-987.957,2025-05-01 06:25:00
2025-05-01 06:30:00,-1079.977,2025-05-01 06:30:00
2025-05-01 06:35:00,-1171.997,2025-05-01 06:35:00
2025-05-01 06:40:00,-1127.977,2025-05-01 06:40:00
2025-05-01 06:45:00,-1107.997,2025-05-01 06:45:00
2025-05-01 06:50:00,-1128.007,2025-05-01 06:50:00
2025-05-01 06:55:00,-1187.997,2025-05-01 06:55:00
2025-05-01 07:00:00,-1124.027,2025-05-01 07:00:00
2025-05-01 07:05:00,-1160.027,2025-05-01 07:05:00
2025-05-01 07:10:00,-1051.987,2025-05-01 07:10:00
2025-05-01 07:15:00,-1107.987,2025-05-01 07:15:00
2025-05-01 07:20:00,-1171.967,2025-05-01 07:20:00
2025-05-01 07:25:00,-1123.987,2025-05-01 07:25:00
2025-05-01 07:30:00,-1191.997,2025-05-01 07:30:00
2025-05-01 07:35:00,-1123.987,2025-05-01 07:35:00
2025-05-01 07:40:00,-1155.967,2025-05-01 07:40:00
2025-05-01 07:45:00,-1071.967,2025-05-01 07:45:00
2025-05-01 07:50:00,-1227.977,2025-05-01 07:50:00
