,power_opt,time
2025-05-01 00:00:00,-716.024,2025-05-01 00:00:00
2025-05-01 00:05:00,-656.034,2025-05-01 00:05:00
2025-05-01 00:10:00,-712.004,2025-05-01 00:10:00
2025-05-01 00:15:00,-684.024,2025-05-01 00:15:00
2025-05-01 00:20:00,-652.024,2025-05-01 00:20:00
2025-05-01 00:25:00,-684.034,2025-05-01 00:25:00
2025-05-01 00:30:00,-708.024,2025-05-01 00:30:00
2025-05-01 00:35:00,-776.024,2025-05-01 00:35:00
2025-05-01 00:40:00,-667.974,2025-05-01 00:40:00
2025-05-01 00:45:00,-784.014,2025-05-01 00:45:00
2025-05-01 00:50:00,-764.024,2025-05-01 00:50:00
2025-05-01 00:55:00,-779.994,2025-05-01 00:55:00
2025-05-01 01:00:00,-708.004,2025-05-01 01:00:00
2025-05-01 01:05:00,-759.974,2025-05-01 01:05:00
2025-05-01 01:10:00,-691.994,2025-05-01 01:10:00
2025-05-01 01:15:00,-664.014,2025-05-01 01:15:00
2025-05-01 01:20:00,-771.984,2025-05-01 01:20:00
2025-05-01 01:25:00,-740.014,2025-05-01 01:25:00
2025-05-01 01:30:00,-727.994,2025-05-01 01:30:00
2025-05-01 01:35:00,-775.994,2025-05-01 01:35:00
2025-05-01 01:40:00,-731.984,2025-05-01 01:40:00
2025-05-01 01:45:00,-764.034,2025-05-01 01:45:00
2025-05-01 01:50:00,-824.024,2025-05-01 01:50:00
2025-05-01 01:55:00,-764.004,2025-05-01 01:55:00
2025-05-01 02:00:00,-851.994,2025-05-01 02:00:00
2025-05-01 02:05:00,-832.004,2025-05-01 02:05:00
2025-05-01 02:10:00,-924.014,2025-05-01 02:10:00
2025-05-01 02:15:00,-823.994,2025-05-01 02:15:00
2025-05-01 02:20:00,-851.974,2025-05-01 02:20:00
2025-05-01 02:25:00,-816.024,2025-05-01 02:25:00
2025-05-01 02:30:00,-872.004,2025-05-01 02:30:00
2025-05-01 02:35:00,-955.994,2025-05-01 02:35:00
2025-05-01 02:40:00,-1000.024,2025-05-01 02:40:00
2025-05-01 02:45:00,-883.974,2025-05-01 02:45:00
2025-05-01 02:50:00,-768.004,2025-05-01 02:50:00
2025-05-01 02:55:00,-748.004,2025-05-01 02:55:00
2025-05-01 03:00:00,-692.024,2025-05-01 03:00:00
2025-05-01 03:05:00,-784.014,2025-05-01 03:05:00
2025-05-01 03:10:00,-632.054,2025-05-01 03:10:00
2025-05-01 03:15:00,-708.034,2025-05-01 03:15:00
2025-05-01 03:20:00,-775.974,2025-05-01 03:20:00
2025-05-01 03:25:00,-696.004,2025-05-01 03:25:00
2025-05-01 03:30:00,-724.034,2025-05-01 03:30:00
2025-05-01 03:35:00,-796.014,2025-05-01 03:35:00
2025-05-01 03:40:00,-736.024,2025-05-01 03:40:00
2025-05-01 03:45:00,-728.034,2025-05-01 03:45:00
2025-05-01 03:50:00,-752.024,2025-05-01 03:50:00
2025-05-01 03:55:00,-732.014,2025-05-01 03:55:00
2025-05-01 04:00:00,-736.024,2025-05-01 04:00:00
2025-05-01 04:05:00,-772.014,2025-05-01 04:05:00
2025-05-01 04:10:00,-768.014,2025-05-01 04:10:00
2025-05-01 04:15:00,-996.014,2025-05-01 04:15:00
2025-05-01 04:20:00,-1032.014,2025-05-01 04:20:00
2025-05-01 04:25:00,-779.994,2025-05-01 04:25:00
2025-05-01 04:30:00,-756.004,2025-05-01 04:30:00
2025-05-01 04:35:00,-716.034,2025-05-01 04:35:00
2025-05-01 04:40:00,-760.034,2025-05-01 04:40:00
2025-05-01 04:45:00,-747.954,2025-05-01 04:45:00
2025-05-01 04:50:00,-740.004,2025-05-01 04:50:00
2025-05-01 04:55:00,-835.994,2025-05-01 04:55:00
2025-05-01 05:00:00,-748.044,2025-05-01 05:00:00
2025-05-01 05:05:00,-731.994,2025-05-01 05:05:00
