,power_opt,time
2025-05-01 00:00:00,-1228.131,2025-05-01 00:00:00
2025-05-01 00:05:00,-1168.141,2025-05-01 00:05:00
2025-05-01 00:10:00,-1224.111,2025-05-01 00:10:00
2025-05-01 00:15:00,-1196.131,2025-05-01 00:15:00
2025-05-01 00:20:00,-1164.131,2025-05-01 00:20:00
2025-05-01 00:25:00,-1196.141,2025-05-01 00:25:00
2025-05-01 00:30:00,-1220.131,2025-05-01 00:30:00
2025-05-01 00:35:00,-1288.131,2025-05-01 00:35:00
2025-05-01 00:40:00,-1180.081,2025-05-01 00:40:00
2025-05-01 00:45:00,-1296.121,2025-05-01 00:45:00
2025-05-01 00:50:00,-1276.131,2025-05-01 00:50:00
2025-05-01 00:55:00,-1292.101,2025-05-01 00:55:00
2025-05-01 01:00:00,-1220.111,2025-05-01 01:00:00
2025-05-01 01:05:00,-1272.081,2025-05-01 01:05:00
2025-05-01 01:10:00,-1204.101,2025-05-01 01:10:00
2025-05-01 01:15:00,-1176.121,2025-05-01 01:15:00
2025-05-01 01:20:00,-1284.091,2025-05-01 01:20:00
2025-05-01 01:25:00,-1252.121,2025-05-01 01:25:00
2025-05-01 01:30:00,-1240.101,2025-05-01 01:30:00
2025-05-01 01:35:00,-1288.101,2025-05-01 01:35:00
2025-05-01 01:40:00,-1244.091,2025-05-01 01:40:00
2025-05-01 01:45:00,-1276.141,2025-05-01 01:45:00
2025-05-01 01:50:00,-1336.131,2025-05-01 01:50:00
2025-05-01 01:55:00,-1276.111,2025-05-01 01:55:00
2025-05-01 02:00:00,-1364.101,2025-05-01 02:00:00
2025-05-01 02:05:00,-1344.111,2025-05-01 02:05:00
2025-05-01 02:10:00,-1436.121,2025-05-01 02:10:00
2025-05-01 02:15:00,-1336.101,2025-05-01 02:15:00
2025-05-01 02:20:00,-1364.081,2025-05-01 02:20:00
2025-05-01 02:25:00,-1328.131,2025-05-01 02:25:00
2025-05-01 02:30:00,-1384.111,2025-05-01 02:30:00
2025-05-01 02:35:00,-1468.101,2025-05-01 02:35:00
2025-05-01 02:40:00,-1512.131,2025-05-01 02:40:00
2025-05-01 02:45:00,-1396.081,2025-05-01 02:45:00
2025-05-01 02:50:00,-1280.111,2025-05-01 02:50:00
2025-05-01 02:55:00,-1260.111,2025-05-01 02:55:00
2025-05-01 03:00:00,-1204.131,2025-05-01 03:00:00
2025-05-01 03:05:00,-1296.121,2025-05-01 03:05:00
2025-05-01 03:10:00,-1144.161,2025-05-01 03:10:00
2025-05-01 03:15:00,-1220.141,2025-05-01 03:15:00
2025-05-01 03:20:00,-1288.081,2025-05-01 03:20:00
2025-05-01 03:25:00,-1208.111,2025-05-01 03:25:00
2025-05-01 03:30:00,-1236.141,2025-05-01 03:30:00
2025-05-01 03:35:00,-1308.121,2025-05-01 03:35:00
2025-05-01 03:40:00,-1248.131,2025-05-01 03:40:00
2025-05-01 03:45:00,-1240.141,2025-05-01 03:45:00
2025-05-01 03:50:00,-1264.131,2025-05-01 03:50:00
2025-05-01 03:55:00,-1244.121,2025-05-01 03:55:00
2025-05-01 04:00:00,-1248.131,2025-05-01 04:00:00
2025-05-01 04:05:00,-1284.121,2025-05-01 04:05:00
2025-05-01 04:10:00,-1280.121,2025-05-01 04:10:00
2025-05-01 04:15:00,-1508.121,2025-05-01 04:15:00
2025-05-01 04:20:00,-1544.121,2025-05-01 04:20:00
2025-05-01 04:25:00,-1292.101,2025-05-01 04:25:00
2025-05-01 04:30:00,-1268.111,2025-05-01 04:30:00
2025-05-01 04:35:00,-1228.141,2025-05-01 04:35:00
2025-05-01 04:40:00,-1272.141,2025-05-01 04:40:00
2025-05-01 04:45:00,-1260.061,2025-05-01 04:45:00
2025-05-01 04:50:00,-1252.111,2025-05-01 04:50:00
2025-05-01 04:55:00,-1348.101,2025-05-01 04:55:00
2025-05-01 05:00:00,-1260.151,2025-05-01 05:00:00
2025-05-01 05:05:00,-1244.101,2025-05-01 05:05:00
2025-05-01 05:10:00,-1208.111,2025-05-01 05:10:00
2025-05-01 05:15:00,-1272.141,2025-05-01 05:15:00
2025-05-01 05:20:00,-1304.121,2025-05-01 05:20:00
2025-05-01 05:25:00,-1284.131,2025-05-01 05:25:00
2025-05-01 05:30:00,-1284.101,2025-05-01 05:30:00
2025-05-01 05:35:00,-1320.141,2025-05-01 05:35:00
2025-05-01 05:40:00,-1428.101,2025-05-01 05:40:00
2025-05-01 05:45:00,-1356.101,2025-05-01 05:45:00
2025-05-01 05:50:00,-1404.111,2025-05-01 05:50:00
2025-05-01 05:55:00,-1348.101,2025-05-01 05:55:00
2025-05-01 06:00:00,-1376.081,2025-05-01 06:00:00
2025-05-01 06:05:00,-1472.131,2025-05-01 06:05:00
2025-05-01 06:10:00,-1388.121,2025-05-01 06:10:00
2025-05-01 06:15:00,-1388.121,2025-05-01 06:15:00
2025-05-01 06:20:00,-1464.101,2025-05-01 06:20:00
2025-05-01 06:25:00,-1384.081,2025-05-01 06:25:00
2025-05-01 06:30:00,-1476.101,2025-05-01 06:30:00
2025-05-01 06:35:00,-1568.121,2025-05-01 06:35:00
2025-05-01 06:40:00,-1524.101,2025-05-01 06:40:00
2025-05-01 06:45:00,-1504.121,2025-05-01 06:45:00
2025-05-01 06:50:00,-1524.131,2025-05-01 06:50:00
2025-05-01 06:55:00,-1584.121,2025-05-01 06:55:00
2025-05-01 07:00:00,-1520.151,2025-05-01 07:00:00
2025-05-01 07:05:00,-1556.151,2025-05-01 07:05:00
2025-05-01 07:10:00,-1448.111,2025-05-01 07:10:00
2025-05-01 07:15:00,-1504.111,2025-05-01 07:15:00
2025-05-01 07:20:00,-1568.091,2025-05-01 07:20:00
2025-05-01 07:25:00,-1520.111,2025-05-01 07:25:00
2025-05-01 07:30:00,-1588.121,2025-05-01 07:30:00
2025-05-01 07:35:00,-1520.111,2025-05-01 07:35:00
2025-05-01 07:40:00,-1552.091,2025-05-01 07:40:00
2025-05-01 07:45:00,-1468.091,2025-05-01 07:45:00
2025-05-01 07:50:00,-1624.101,2025-05-01 07:50:00
2025-05-01 07:55:00,-1608.151,2025-05-01 07:55:00
2025-05-01 08:00:00,9000.0,2025-05-01 08:00:00
2025-05-01 08:05:00,9000.0,2025-05-01 08:05:00
2025-05-01 08:10:00,9000.0,2025-05-01 08:10:00
2025-05-01 08:15:00,9000.0,2025-05-01 08:15:00
2025-05-01 08:20:00,9000.0,2025-05-01 08:20:00
2025-05-01 08:25:00,9000.0,2025-05-01 08:25:00
2025-05-01 08:30:00,9000.0,2025-05-01 08:30:00
2025-05-01 08:35:00,9000.0,2025-05-01 08:35:00
2025-05-01 08:40:00,9000.0,2025-05-01 08:40:00
2025-05-01 08:45:00,9000.0,2025-05-01 08:45:00
