,power_opt,time
2025-05-01 00:00:00,-1549.88,2025-05-01 00:00:00
2025-05-01 00:05:00,-1489.89,2025-05-01 00:05:00
2025-05-01 00:10:00,-1545.86,2025-05-01 00:10:00
2025-05-01 00:15:00,-1517.88,2025-05-01 00:15:00
2025-05-01 00:20:00,-1485.88,2025-05-01 00:20:00
2025-05-01 00:25:00,-1517.89,2025-05-01 00:25:00
2025-05-01 00:30:00,-1541.88,2025-05-01 00:30:00
2025-05-01 00:35:00,-1609.88,2025-05-01 00:35:00
2025-05-01 00:40:00,-1501.83,2025-05-01 00:40:00
2025-05-01 00:45:00,-1617.87,2025-05-01 00:45:00
2025-05-01 00:50:00,-1597.88,2025-05-01 00:50:00
2025-05-01 00:55:00,-1613.85,2025-05-01 00:55:00
2025-05-01 01:00:00,-1541.86,2025-05-01 01:00:00
2025-05-01 01:05:00,-1593.83,2025-05-01 01:05:00
2025-05-01 01:10:00,-1525.85,2025-05-01 01:10:00
2025-05-01 01:15:00,-1497.87,2025-05-01 01:15:00
2025-05-01 01:20:00,-1605.84,2025-05-01 01:20:00
2025-05-01 01:25:00,-1573.87,2025-05-01 01:25:00
2025-05-01 01:30:00,-1561.85,2025-05-01 01:30:00
2025-05-01 01:35:00,-1609.85,2025-05-01 01:35:00
2025-05-01 01:40:00,-1565.84,2025-05-01 01:40:00
2025-05-01 01:45:00,-1597.89,2025-05-01 01:45:00
2025-05-01 01:50:00,-1657.88,2025-05-01 01:50:00
2025-05-01 01:55:00,-1597.86,2025-05-01 01:55:00
2025-05-01 02:00:00,-1685.85,2025-05-01 02:00:00
2025-05-01 02:05:00,-1665.86,2025-05-01 02:05:00
2025-05-01 02:10:00,-1757.87,2025-05-01 02:10:00
2025-05-01 02:15:00,-1657.85,2025-05-01 02:15:00
2025-05-01 02:20:00,-1685.83,2025-05-01 02:20:00
2025-05-01 02:25:00,-1649.88,2025-05-01 02:25:00
2025-05-01 02:30:00,-1705.86,2025-05-01 02:30:00
2025-05-01 02:35:00,-1789.85,2025-05-01 02:35:00
2025-05-01 02:40:00,-1833.88,2025-05-01 02:40:00
2025-05-01 02:45:00,-1717.83,2025-05-01 02:45:00
2025-05-01 02:50:00,-1601.86,2025-05-01 02:50:00
2025-05-01 02:55:00,-1581.86,2025-05-01 02:55:00
2025-05-01 03:00:00,-1525.88,2025-05-01 03:00:00
2025-05-01 03:05:00,-1617.87,2025-05-01 03:05:00
2025-05-01 03:10:00,-1465.91,2025-05-01 03:10:00
2025-05-01 03:15:00,-1541.89,2025-05-01 03:15:00
2025-05-01 03:20:00,-1609.83,2025-05-01 03:20:00
2025-05-01 03:25:00,-1529.86,2025-05-01 03:25:00
2025-05-01 03:30:00,-1557.89,2025-05-01 03:30:00
2025-05-01 03:35:00,-1629.87,2025-05-01 03:35:00
2025-05-01 03:40:00,-1569.88,2025-05-01 03:40:00
2025-05-01 03:45:00,-1561.89,2025-05-01 03:45:00
2025-05-01 03:50:00,-1585.88,2025-05-01 03:50:00
2025-05-01 03:55:00,-1565.87,2025-05-01 03:55:00
2025-05-01 04:00:00,-1569.88,2025-05-01 04:00:00
2025-05-01 04:05:00,-1605.87,2025-05-01 04:05:00
2025-05-01 04:10:00,-1601.87,2025-05-01 04:10:00
2025-05-01 04:15:00,-1829.87,2025-05-01 04:15:00
2025-05-01 04:20:00,-1865.87,2025-05-01 04:20:00
2025-05-01 04:25:00,-1613.85,2025-05-01 04:25:00
2025-05-01 04:30:00,-1589.86,2025-05-01 04:30:00
2025-05-01 04:35:00,-1549.89,2025-05-01 04:35:00
2025-05-01 04:40:00,-1593.89,2025-05-01 04:40:00
2025-05-01 04:45:00,-1581.81,2025-05-01 04:45:00
2025-05-01 04:50:00,-1573.86,2025-05-01 04:50:00
2025-05-01 04:55:00,-1669.85,2025-05-01 04:55:00
2025-05-01 05:00:00,-1581.9,2025-05-01 05:00:00
2025-05-01 05:05:00,-1565.85,2025-05-01 05:05:00
2025-05-01 05:10:00,-1529.86,2025-05-01 05:10:00
2025-05-01 05:15:00,-1593.89,2025-05-01 05:15:00
2025-05-01 05:20:00,-1625.87,2025-05-01 05:20:00
2025-05-01 05:25:00,-1605.88,2025-05-01 05:25:00
2025-05-01 05:30:00,-1605.85,2025-05-01 05:30:00
2025-05-01 05:35:00,-1641.89,2025-05-01 05:35:00
2025-05-01 05:40:00,-1749.85,2025-05-01 05:40:00
2025-05-01 05:45:00,-1677.85,2025-05-01 05:45:00
2025-05-01 05:50:00,-1725.86,2025-05-01 05:50:00
2025-05-01 05:55:00,-1669.85,2025-05-01 05:55:00
2025-05-01 06:00:00,-1557.649,2025-05-01 06:00:00
2025-05-01 06:05:00,-1557.596,2025-05-01 06:05:00
