,power_opt,time
2025-05-01 00:00:00,-1013.631,2025-05-01 00:00:00
2025-05-01 00:05:00,-953.641,2025-05-01 00:05:00
2025-05-01 00:10:00,-1009.611,2025-05-01 00:10:00
2025-05-01 00:15:00,-981.631,2025-05-01 00:15:00
2025-05-01 00:20:00,-949.631,2025-05-01 00:20:00
2025-05-01 00:25:00,-981.641,2025-05-01 00:25:00
2025-05-01 00:30:00,-1005.631,2025-05-01 00:30:00
2025-05-01 00:35:00,-1073.631,2025-05-01 00:35:00
2025-05-01 00:40:00,-965.581,2025-05-01 00:40:00
2025-05-01 00:45:00,-1081.621,2025-05-01 00:45:00
2025-05-01 00:50:00,-1061.631,2025-05-01 00:50:00
2025-05-01 00:55:00,-1077.601,2025-05-01 00:55:00
2025-05-01 01:00:00,-1005.611,2025-05-01 01:00:00
2025-05-01 01:05:00,-1057.581,2025-05-01 01:05:00
2025-05-01 01:10:00,-989.601,2025-05-01 01:10:00
2025-05-01 01:15:00,-961.621,2025-05-01 01:15:00
2025-05-01 01:20:00,-1069.591,2025-05-01 01:20:00
2025-05-01 01:25:00,-1037.621,2025-05-01 01:25:00
2025-05-01 01:30:00,-1025.601,2025-05-01 01:30:00
2025-05-01 01:35:00,-1073.601,2025-05-01 01:35:00
2025-05-01 01:40:00,-1029.591,2025-05-01 01:40:00
2025-05-01 01:45:00,-1061.641,2025-05-01 01:45:00
2025-05-01 01:50:00,-1121.631,2025-05-01 01:50:00
2025-05-01 01:55:00,-1061.611,2025-05-01 01:55:00
2025-05-01 02:00:00,-1149.601,2025-05-01 02:00:00
2025-05-01 02:05:00,-1129.611,2025-05-01 02:05:00
2025-05-01 02:10:00,-1221.621,2025-05-01 02:10:00
2025-05-01 02:15:00,-1121.601,2025-05-01 02:15:00
2025-05-01 02:20:00,-1149.581,2025-05-01 02:20:00
2025-05-01 02:25:00,-1113.631,2025-05-01 02:25:00
2025-05-01 02:30:00,-1169.611,2025-05-01 02:30:00
2025-05-01 02:35:00,-1253.601,2025-05-01 02:35:00
2025-05-01 02:40:00,-1297.631,2025-05-01 02:40:00
2025-05-01 02:45:00,-1181.581,2025-05-01 02:45:00
2025-05-01 02:50:00,-1065.611,2025-05-01 02:50:00
2025-05-01 02:55:00,-1045.611,2025-05-01 02:55:00
2025-05-01 03:00:00,-989.631,2025-05-01 03:00:00
2025-05-01 03:05:00,-1081.621,2025-05-01 03:05:00
2025-05-01 03:10:00,-929.661,2025-05-01 03:10:00
2025-05-01 03:15:00,-1005.641,2025-05-01 03:15:00
2025-05-01 03:20:00,-1073.581,2025-05-01 03:20:00
2025-05-01 03:25:00,-993.611,2025-05-01 03:25:00
2025-05-01 03:30:00,-1021.641,2025-05-01 03:30:00
2025-05-01 03:35:00,-1093.621,2025-05-01 03:35:00
2025-05-01 03:40:00,-1033.631,2025-05-01 03:40:00
2025-05-01 03:45:00,-1025.641,2025-05-01 03:45:00
2025-05-01 03:50:00,-1049.631,2025-05-01 03:50:00
2025-05-01 03:55:00,-1029.621,2025-05-01 03:55:00
2025-05-01 04:00:00,-1033.631,2025-05-01 04:00:00
2025-05-01 04:05:00,-1069.621,2025-05-01 04:05:00
2025-05-01 04:10:00,-1065.621,2025-05-01 04:10:00
2025-05-01 04:15:00,-1293.621,2025-05-01 04:15:00
2025-05-01 04:20:00,-1329.621,2025-05-01 04:20:00
2025-05-01 04:25:00,-1077.601,2025-05-01 04:25:00
2025-05-01 04:30:00,-1053.611,2025-05-01 04:30:00
2025-05-01 04:35:00,-1013.641,2025-05-01 04:35:00
2025-05-01 04:40:00,-1057.641,2025-05-01 04:40:00
2025-05-01 04:45:00,-1045.561,2025-05-01 04:45:00
2025-05-01 04:50:00,-1037.611,2025-05-01 04:50:00
2025-05-01 04:55:00,-1133.601,2025-05-01 04:55:00
