,time,value,type
11157,2025-05-07 17:45:00,0.6369,平
11158,2025-05-07 17:50:00,0.6369,平
11159,2025-05-07 17:55:00,0.6369,平
11160,2025-05-07 18:00:00,0.9736,峰
11161,2025-05-07 18:05:00,0.9736,峰
11162,2025-05-07 18:10:00,0.9736,峰
11163,2025-05-07 18:15:00,0.9736,峰
11164,2025-05-07 18:20:00,0.9736,峰
11165,2025-05-07 18:25:00,0.9736,峰
11166,2025-05-07 18:30:00,0.9736,峰
11167,2025-05-07 18:35:00,0.9736,峰
11168,2025-05-07 18:40:00,0.9736,峰
11169,2025-05-07 18:45:00,0.9736,峰
11170,2025-05-07 18:50:00,0.9736,峰
11171,2025-05-07 18:55:00,0.9736,峰
11172,2025-05-07 19:00:00,0.9736,峰
11173,2025-05-07 19:05:00,0.9736,峰
11174,2025-05-07 19:10:00,0.9736,峰
11175,2025-05-07 19:15:00,0.9736,峰
11176,2025-05-07 19:20:00,0.9736,峰
11177,2025-05-07 19:25:00,0.9736,峰
11178,2025-05-07 19:30:00,0.9736,峰
11179,2025-05-07 19:35:00,0.9736,峰
11180,2025-05-07 19:40:00,0.9736,峰
11181,2025-05-07 19:45:00,0.9736,峰
11182,2025-05-07 19:50:00,0.9736,峰
11183,2025-05-07 19:55:00,0.9736,峰
11184,2025-05-07 20:00:00,0.9736,峰
11185,2025-05-07 20:05:00,0.9736,峰
11186,2025-05-07 20:10:00,0.9736,峰
11187,2025-05-07 20:15:00,0.9736,峰
11188,2025-05-07 20:20:00,0.9736,峰
11189,2025-05-07 20:25:00,0.9736,峰
11190,2025-05-07 20:30:00,0.9736,峰
11191,2025-05-07 20:35:00,0.9736,峰
11192,2025-05-07 20:40:00,0.9736,峰
11193,2025-05-07 20:45:00,0.9736,峰
11194,2025-05-07 20:50:00,0.9736,峰
11195,2025-05-07 20:55:00,0.9736,峰
11196,2025-05-07 21:00:00,0.6369,平
11197,2025-05-07 21:05:00,0.6369,平
11198,2025-05-07 21:10:00,0.6369,平
11199,2025-05-07 21:15:00,0.6369,平
11200,2025-05-07 21:20:00,0.6369,平
11201,2025-05-07 21:25:00,0.6369,平
11202,2025-05-07 21:30:00,0.6369,平
11203,2025-05-07 21:35:00,0.6369,平
11204,2025-05-07 21:40:00,0.6369,平
11205,2025-05-07 21:45:00,0.6369,平
11206,2025-05-07 21:50:00,0.6369,平
11207,2025-05-07 21:55:00,0.6369,平
11208,2025-05-07 22:00:00,0.3563,谷
11209,2025-05-07 22:05:00,0.3563,谷
11210,2025-05-07 22:10:00,0.3563,谷
11211,2025-05-07 22:15:00,0.3563,谷
11212,2025-05-07 22:20:00,0.3563,谷
11213,2025-05-07 22:25:00,0.3563,谷
11214,2025-05-07 22:30:00,0.3563,谷
11215,2025-05-07 22:35:00,0.3563,谷
11216,2025-05-07 22:40:00,0.3563,谷
11217,2025-05-07 22:45:00,0.3563,谷
11218,2025-05-07 22:50:00,0.3563,谷
11219,2025-05-07 22:55:00,0.3563,谷
11220,2025-05-07 23:00:00,0.3563,谷
11221,2025-05-07 23:05:00,0.3563,谷
11222,2025-05-07 23:10:00,0.3563,谷
11223,2025-05-07 23:15:00,0.3563,谷
11224,2025-05-07 23:20:00,0.3563,谷
11225,2025-05-07 23:25:00,0.3563,谷
11226,2025-05-07 23:30:00,0.3563,谷
11227,2025-05-07 23:35:00,0.3563,谷
11228,2025-05-07 23:40:00,0.3563,谷
11229,2025-05-07 23:45:00,0.3563,谷
11230,2025-05-07 23:50:00,0.3563,谷
11231,2025-05-07 23:55:00,0.3563,谷
11232,2025-05-08 00:00:00,0.3563,谷
11233,2025-05-08 00:05:00,0.3563,谷
11234,2025-05-08 00:10:00,0.3563,谷
11235,2025-05-08 00:15:00,0.3563,谷
11236,2025-05-08 00:20:00,0.3563,谷
11237,2025-05-08 00:25:00,0.3563,谷
11238,2025-05-08 00:30:00,0.3563,谷
11239,2025-05-08 00:35:00,0.3563,谷
11240,2025-05-08 00:40:00,0.3563,谷
11241,2025-05-08 00:45:00,0.3563,谷
11242,2025-05-08 00:50:00,0.3563,谷
11243,2025-05-08 00:55:00,0.3563,谷
11244,2025-05-08 01:00:00,0.3563,谷
11245,2025-05-08 01:05:00,0.3563,谷
11246,2025-05-08 01:10:00,0.3563,谷
11247,2025-05-08 01:15:00,0.3563,谷
11248,2025-05-08 01:20:00,0.3563,谷
11249,2025-05-08 01:25:00,0.3563,谷
11250,2025-05-08 01:30:00,0.3563,谷
11251,2025-05-08 01:35:00,0.3563,谷
11252,2025-05-08 01:40:00,0.3563,谷
11253,2025-05-08 01:45:00,0.3563,谷
11254,2025-05-08 01:50:00,0.3563,谷
11255,2025-05-08 01:55:00,0.3563,谷
11256,2025-05-08 02:00:00,0.3563,谷
11257,2025-05-08 02:05:00,0.3563,谷
11258,2025-05-08 02:10:00,0.3563,谷
11259,2025-05-08 02:15:00,0.3563,谷
11260,2025-05-08 02:20:00,0.3563,谷
11261,2025-05-08 02:25:00,0.3563,谷
11262,2025-05-08 02:30:00,0.3563,谷
11263,2025-05-08 02:35:00,0.3563,谷
11264,2025-05-08 02:40:00,0.3563,谷
11265,2025-05-08 02:45:00,0.3563,谷
11266,2025-05-08 02:50:00,0.3563,谷
11267,2025-05-08 02:55:00,0.3563,谷
11268,2025-05-08 03:00:00,0.3563,谷
11269,2025-05-08 03:05:00,0.3563,谷
11270,2025-05-08 03:10:00,0.3563,谷
11271,2025-05-08 03:15:00,0.3563,谷
11272,2025-05-08 03:20:00,0.3563,谷
11273,2025-05-08 03:25:00,0.3563,谷
11274,2025-05-08 03:30:00,0.3563,谷
11275,2025-05-08 03:35:00,0.3563,谷
11276,2025-05-08 03:40:00,0.3563,谷
11277,2025-05-08 03:45:00,0.3563,谷
11278,2025-05-08 03:50:00,0.3563,谷
11279,2025-05-08 03:55:00,0.3563,谷
11280,2025-05-08 04:00:00,0.3563,谷
11281,2025-05-08 04:05:00,0.3563,谷
11282,2025-05-08 04:10:00,0.3563,谷
11283,2025-05-08 04:15:00,0.3563,谷
11284,2025-05-08 04:20:00,0.3563,谷
11285,2025-05-08 04:25:00,0.3563,谷
11286,2025-05-08 04:30:00,0.3563,谷
11287,2025-05-08 04:35:00,0.3563,谷
11288,2025-05-08 04:40:00,0.3563,谷
11289,2025-05-08 04:45:00,0.3563,谷
11290,2025-05-08 04:50:00,0.3563,谷
11291,2025-05-08 04:55:00,0.3563,谷
11292,2025-05-08 05:00:00,0.3563,谷
11293,2025-05-08 05:05:00,0.3563,谷
11294,2025-05-08 05:10:00,0.3563,谷
11295,2025-05-08 05:15:00,0.3563,谷
11296,2025-05-08 05:20:00,0.3563,谷
11297,2025-05-08 05:25:00,0.3563,谷
11298,2025-05-08 05:30:00,0.3563,谷
11299,2025-05-08 05:35:00,0.3563,谷
11300,2025-05-08 05:40:00,0.3563,谷
11301,2025-05-08 05:45:00,0.3563,谷
11302,2025-05-08 05:50:00,0.3563,谷
11303,2025-05-08 05:55:00,0.3563,谷
11304,2025-05-08 06:00:00,0.6369,平
11305,2025-05-08 06:05:00,0.6369,平
11306,2025-05-08 06:10:00,0.6369,平
11307,2025-05-08 06:15:00,0.6369,平
11308,2025-05-08 06:20:00,0.6369,平
11309,2025-05-08 06:25:00,0.6369,平
11310,2025-05-08 06:30:00,0.6369,平
11311,2025-05-08 06:35:00,0.6369,平
11312,2025-05-08 06:40:00,0.6369,平
11313,2025-05-08 06:45:00,0.6369,平
11314,2025-05-08 06:50:00,0.6369,平
11315,2025-05-08 06:55:00,0.6369,平
11316,2025-05-08 07:00:00,0.6369,平
11317,2025-05-08 07:05:00,0.6369,平
11318,2025-05-08 07:10:00,0.6369,平
11319,2025-05-08 07:15:00,0.6369,平
11320,2025-05-08 07:20:00,0.6369,平
11321,2025-05-08 07:25:00,0.6369,平
11322,2025-05-08 07:30:00,0.6369,平
11323,2025-05-08 07:35:00,0.6369,平
11324,2025-05-08 07:40:00,0.6369,平
11325,2025-05-08 07:45:00,0.6369,平
11326,2025-05-08 07:50:00,0.6369,平
11327,2025-05-08 07:55:00,0.6369,平
11328,2025-05-08 08:00:00,0.9736,峰
11329,2025-05-08 08:05:00,0.9736,峰
11330,2025-05-08 08:10:00,0.9736,峰
11331,2025-05-08 08:15:00,0.9736,峰
11332,2025-05-08 08:20:00,0.9736,峰
11333,2025-05-08 08:25:00,0.9736,峰
11334,2025-05-08 08:30:00,0.9736,峰
11335,2025-05-08 08:35:00,0.9736,峰
11336,2025-05-08 08:40:00,0.9736,峰
11337,2025-05-08 08:45:00,0.9736,峰
11338,2025-05-08 08:50:00,0.9736,峰
11339,2025-05-08 08:55:00,0.9736,峰
11340,2025-05-08 09:00:00,0.9736,峰
11341,2025-05-08 09:05:00,0.9736,峰
11342,2025-05-08 09:10:00,0.9736,峰
11343,2025-05-08 09:15:00,0.9736,峰
11344,2025-05-08 09:20:00,0.9736,峰
11345,2025-05-08 09:25:00,0.9736,峰
11346,2025-05-08 09:30:00,0.9736,峰
11347,2025-05-08 09:35:00,0.9736,峰
11348,2025-05-08 09:40:00,0.9736,峰
11349,2025-05-08 09:45:00,0.9736,峰
11350,2025-05-08 09:50:00,0.9736,峰
11351,2025-05-08 09:55:00,0.9736,峰
11352,2025-05-08 10:00:00,0.9736,峰
11353,2025-05-08 10:05:00,0.9736,峰
11354,2025-05-08 10:10:00,0.9736,峰
11355,2025-05-08 10:15:00,0.9736,峰
11356,2025-05-08 10:20:00,0.9736,峰
11357,2025-05-08 10:25:00,0.9736,峰
11358,2025-05-08 10:30:00,0.9736,峰
11359,2025-05-08 10:35:00,0.9736,峰
11360,2025-05-08 10:40:00,0.9736,峰
11361,2025-05-08 10:45:00,0.9736,峰
11362,2025-05-08 10:50:00,0.9736,峰
11363,2025-05-08 10:55:00,0.9736,峰
11364,2025-05-08 11:00:00,0.6369,平
11365,2025-05-08 11:05:00,0.6369,平
11366,2025-05-08 11:10:00,0.6369,平
11367,2025-05-08 11:15:00,0.6369,平
11368,2025-05-08 11:20:00,0.6369,平
11369,2025-05-08 11:25:00,0.6369,平
11370,2025-05-08 11:30:00,0.6369,平
11371,2025-05-08 11:35:00,0.6369,平
11372,2025-05-08 11:40:00,0.6369,平
11373,2025-05-08 11:45:00,0.6369,平
11374,2025-05-08 11:50:00,0.6369,平
11375,2025-05-08 11:55:00,0.6369,平
11376,2025-05-08 12:00:00,0.6369,平
11377,2025-05-08 12:05:00,0.6369,平
11378,2025-05-08 12:10:00,0.6369,平
11379,2025-05-08 12:15:00,0.6369,平
11380,2025-05-08 12:20:00,0.6369,平
11381,2025-05-08 12:25:00,0.6369,平
11382,2025-05-08 12:30:00,0.6369,平
11383,2025-05-08 12:35:00,0.6369,平
11384,2025-05-08 12:40:00,0.6369,平
11385,2025-05-08 12:45:00,0.6369,平
11386,2025-05-08 12:50:00,0.6369,平
11387,2025-05-08 12:55:00,0.6369,平
11388,2025-05-08 13:00:00,0.6369,平
11389,2025-05-08 13:05:00,0.6369,平
11390,2025-05-08 13:10:00,0.6369,平
11391,2025-05-08 13:15:00,0.6369,平
11392,2025-05-08 13:20:00,0.6369,平
11393,2025-05-08 13:25:00,0.6369,平
11394,2025-05-08 13:30:00,0.6369,平
11395,2025-05-08 13:35:00,0.6369,平
11396,2025-05-08 13:40:00,0.6369,平
11397,2025-05-08 13:45:00,0.6369,平
11398,2025-05-08 13:50:00,0.6369,平
11399,2025-05-08 13:55:00,0.6369,平
11400,2025-05-08 14:00:00,0.6369,平
11401,2025-05-08 14:05:00,0.6369,平
11402,2025-05-08 14:10:00,0.6369,平
11403,2025-05-08 14:15:00,0.6369,平
11404,2025-05-08 14:20:00,0.6369,平
11405,2025-05-08 14:25:00,0.6369,平
11406,2025-05-08 14:30:00,0.6369,平
11407,2025-05-08 14:35:00,0.6369,平
11408,2025-05-08 14:40:00,0.6369,平
11409,2025-05-08 14:45:00,0.6369,平
11410,2025-05-08 14:50:00,0.6369,平
11411,2025-05-08 14:55:00,0.6369,平
11412,2025-05-08 15:00:00,0.6369,平
11413,2025-05-08 15:05:00,0.6369,平
11414,2025-05-08 15:10:00,0.6369,平
11415,2025-05-08 15:15:00,0.6369,平
11416,2025-05-08 15:20:00,0.6369,平
11417,2025-05-08 15:25:00,0.6369,平
11418,2025-05-08 15:30:00,0.6369,平
11419,2025-05-08 15:35:00,0.6369,平
11420,2025-05-08 15:40:00,0.6369,平
11421,2025-05-08 15:45:00,0.6369,平
11422,2025-05-08 15:50:00,0.6369,平
11423,2025-05-08 15:55:00,0.6369,平
11424,2025-05-08 16:00:00,0.6369,平
11425,2025-05-08 16:05:00,0.6369,平
11426,2025-05-08 16:10:00,0.6369,平
11427,2025-05-08 16:15:00,0.6369,平
11428,2025-05-08 16:20:00,0.6369,平
11429,2025-05-08 16:25:00,0.6369,平
11430,2025-05-08 16:30:00,0.6369,平
11431,2025-05-08 16:35:00,0.6369,平
11432,2025-05-08 16:40:00,0.6369,平
11433,2025-05-08 16:45:00,0.6369,平
11434,2025-05-08 16:50:00,0.6369,平
11435,2025-05-08 16:55:00,0.6369,平
11436,2025-05-08 17:00:00,0.6369,平
11437,2025-05-08 17:05:00,0.6369,平
11438,2025-05-08 17:10:00,0.6369,平
11439,2025-05-08 17:15:00,0.6369,平
11440,2025-05-08 17:20:00,0.6369,平
11441,2025-05-08 17:25:00,0.6369,平
11442,2025-05-08 17:30:00,0.6369,平
11443,2025-05-08 17:35:00,0.6369,平
11444,2025-05-08 17:40:00,0.6369,平
11445,2025-05-08 17:45:00,0.6369,平
11446,2025-05-08 17:50:00,0.6369,平
11447,2025-05-08 17:55:00,0.6369,平
11448,2025-05-08 18:00:00,0.9736,峰
11449,2025-05-08 18:05:00,0.9736,峰
11450,2025-05-08 18:10:00,0.9736,峰
11451,2025-05-08 18:15:00,0.9736,峰
11452,2025-05-08 18:20:00,0.9736,峰
11453,2025-05-08 18:25:00,0.9736,峰
11454,2025-05-08 18:30:00,0.9736,峰
11455,2025-05-08 18:35:00,0.9736,峰
11456,2025-05-08 18:40:00,0.9736,峰
11457,2025-05-08 18:45:00,0.9736,峰
11458,2025-05-08 18:50:00,0.9736,峰
11459,2025-05-08 18:55:00,0.9736,峰
11460,2025-05-08 19:00:00,0.9736,峰
11461,2025-05-08 19:05:00,0.9736,峰
11462,2025-05-08 19:10:00,0.9736,峰
11463,2025-05-08 19:15:00,0.9736,峰
11464,2025-05-08 19:20:00,0.9736,峰
11465,2025-05-08 19:25:00,0.9736,峰
11466,2025-05-08 19:30:00,0.9736,峰
11467,2025-05-08 19:35:00,0.9736,峰
11468,2025-05-08 19:40:00,0.9736,峰
11469,2025-05-08 19:45:00,0.9736,峰
11470,2025-05-08 19:50:00,0.9736,峰
11471,2025-05-08 19:55:00,0.9736,峰
11472,2025-05-08 20:00:00,0.9736,峰
11473,2025-05-08 20:05:00,0.9736,峰
11474,2025-05-08 20:10:00,0.9736,峰
11475,2025-05-08 20:15:00,0.9736,峰
11476,2025-05-08 20:20:00,0.9736,峰
11477,2025-05-08 20:25:00,0.9736,峰
11478,2025-05-08 20:30:00,0.9736,峰
11479,2025-05-08 20:35:00,0.9736,峰
11480,2025-05-08 20:40:00,0.9736,峰
11481,2025-05-08 20:45:00,0.9736,峰
11482,2025-05-08 20:50:00,0.9736,峰
11483,2025-05-08 20:55:00,0.9736,峰
11484,2025-05-08 21:00:00,0.6369,平
11485,2025-05-08 21:05:00,0.6369,平
11486,2025-05-08 21:10:00,0.6369,平
11487,2025-05-08 21:15:00,0.6369,平
11488,2025-05-08 21:20:00,0.6369,平
11489,2025-05-08 21:25:00,0.6369,平
11490,2025-05-08 21:30:00,0.6369,平
11491,2025-05-08 21:35:00,0.6369,平
11492,2025-05-08 21:40:00,0.6369,平
11493,2025-05-08 21:45:00,0.6369,平
11494,2025-05-08 21:50:00,0.6369,平
11495,2025-05-08 21:55:00,0.6369,平
11496,2025-05-08 22:00:00,0.3563,谷
11497,2025-05-08 22:05:00,0.3563,谷
11498,2025-05-08 22:10:00,0.3563,谷
11499,2025-05-08 22:15:00,0.3563,谷
11500,2025-05-08 22:20:00,0.3563,谷
11501,2025-05-08 22:25:00,0.3563,谷
11502,2025-05-08 22:30:00,0.3563,谷
11503,2025-05-08 22:35:00,0.3563,谷
11504,2025-05-08 22:40:00,0.3563,谷
11505,2025-05-08 22:45:00,0.3563,谷
11506,2025-05-08 22:50:00,0.3563,谷
11507,2025-05-08 22:55:00,0.3563,谷
11508,2025-05-08 23:00:00,0.3563,谷
11509,2025-05-08 23:05:00,0.3563,谷
11510,2025-05-08 23:10:00,0.3563,谷
11511,2025-05-08 23:15:00,0.3563,谷
11512,2025-05-08 23:20:00,0.3563,谷
11513,2025-05-08 23:25:00,0.3563,谷
11514,2025-05-08 23:30:00,0.3563,谷
11515,2025-05-08 23:35:00,0.3563,谷
11516,2025-05-08 23:40:00,0.3563,谷
11517,2025-05-08 23:45:00,0.3563,谷
11518,2025-05-08 23:50:00,0.3563,谷
11519,2025-05-08 23:55:00,0.3563,谷
11520,2025-05-09 00:00:00,0.3563,谷
11521,2025-05-09 00:05:00,0.3563,谷
11522,2025-05-09 00:10:00,0.3563,谷
11523,2025-05-09 00:15:00,0.3563,谷
11524,2025-05-09 00:20:00,0.3563,谷
11525,2025-05-09 00:25:00,0.3563,谷
11526,2025-05-09 00:30:00,0.3563,谷
11527,2025-05-09 00:35:00,0.3563,谷
11528,2025-05-09 00:40:00,0.3563,谷
11529,2025-05-09 00:45:00,0.3563,谷
11530,2025-05-09 00:50:00,0.3563,谷
11531,2025-05-09 00:55:00,0.3563,谷
11532,2025-05-09 01:00:00,0.3563,谷
11533,2025-05-09 01:05:00,0.3563,谷
11534,2025-05-09 01:10:00,0.3563,谷
11535,2025-05-09 01:15:00,0.3563,谷
11536,2025-05-09 01:20:00,0.3563,谷
11537,2025-05-09 01:25:00,0.3563,谷
11538,2025-05-09 01:30:00,0.3563,谷
11539,2025-05-09 01:35:00,0.3563,谷
11540,2025-05-09 01:40:00,0.3563,谷
11541,2025-05-09 01:45:00,0.3563,谷
11542,2025-05-09 01:50:00,0.3563,谷
11543,2025-05-09 01:55:00,0.3563,谷
11544,2025-05-09 02:00:00,0.3563,谷
11545,2025-05-09 02:05:00,0.3563,谷
11546,2025-05-09 02:10:00,0.3563,谷
11547,2025-05-09 02:15:00,0.3563,谷
11548,2025-05-09 02:20:00,0.3563,谷
11549,2025-05-09 02:25:00,0.3563,谷
11550,2025-05-09 02:30:00,0.3563,谷
11551,2025-05-09 02:35:00,0.3563,谷
11552,2025-05-09 02:40:00,0.3563,谷
11553,2025-05-09 02:45:00,0.3563,谷
11554,2025-05-09 02:50:00,0.3563,谷
11555,2025-05-09 02:55:00,0.3563,谷
11556,2025-05-09 03:00:00,0.3563,谷
11557,2025-05-09 03:05:00,0.3563,谷
11558,2025-05-09 03:10:00,0.3563,谷
11559,2025-05-09 03:15:00,0.3563,谷
11560,2025-05-09 03:20:00,0.3563,谷
11561,2025-05-09 03:25:00,0.3563,谷
11562,2025-05-09 03:30:00,0.3563,谷
11563,2025-05-09 03:35:00,0.3563,谷
11564,2025-05-09 03:40:00,0.3563,谷
11565,2025-05-09 03:45:00,0.3563,谷
11566,2025-05-09 03:50:00,0.3563,谷
11567,2025-05-09 03:55:00,0.3563,谷
11568,2025-05-09 04:00:00,0.3563,谷
11569,2025-05-09 04:05:00,0.3563,谷
11570,2025-05-09 04:10:00,0.3563,谷
11571,2025-05-09 04:15:00,0.3563,谷
11572,2025-05-09 04:20:00,0.3563,谷
11573,2025-05-09 04:25:00,0.3563,谷
11574,2025-05-09 04:30:00,0.3563,谷
11575,2025-05-09 04:35:00,0.3563,谷
11576,2025-05-09 04:40:00,0.3563,谷
11577,2025-05-09 04:45:00,0.3563,谷
11578,2025-05-09 04:50:00,0.3563,谷
11579,2025-05-09 04:55:00,0.3563,谷
11580,2025-05-09 05:00:00,0.3563,谷
11581,2025-05-09 05:05:00,0.3563,谷
11582,2025-05-09 05:10:00,0.3563,谷
11583,2025-05-09 05:15:00,0.3563,谷
11584,2025-05-09 05:20:00,0.3563,谷
11585,2025-05-09 05:25:00,0.3563,谷
11586,2025-05-09 05:30:00,0.3563,谷
11587,2025-05-09 05:35:00,0.3563,谷
11588,2025-05-09 05:40:00,0.3563,谷
11589,2025-05-09 05:45:00,0.3563,谷
11590,2025-05-09 05:50:00,0.3563,谷
11591,2025-05-09 05:55:00,0.3563,谷
11592,2025-05-09 06:00:00,0.6369,平
11593,2025-05-09 06:05:00,0.6369,平
11594,2025-05-09 06:10:00,0.6369,平
11595,2025-05-09 06:15:00,0.6369,平
11596,2025-05-09 06:20:00,0.6369,平
11597,2025-05-09 06:25:00,0.6369,平
11598,2025-05-09 06:30:00,0.6369,平
11599,2025-05-09 06:35:00,0.6369,平
11600,2025-05-09 06:40:00,0.6369,平
11601,2025-05-09 06:45:00,0.6369,平
11602,2025-05-09 06:50:00,0.6369,平
11603,2025-05-09 06:55:00,0.6369,平
11604,2025-05-09 07:00:00,0.6369,平
11605,2025-05-09 07:05:00,0.6369,平
11606,2025-05-09 07:10:00,0.6369,平
11607,2025-05-09 07:15:00,0.6369,平
11608,2025-05-09 07:20:00,0.6369,平
11609,2025-05-09 07:25:00,0.6369,平
11610,2025-05-09 07:30:00,0.6369,平
11611,2025-05-09 07:35:00,0.6369,平
11612,2025-05-09 07:40:00,0.6369,平
11613,2025-05-09 07:45:00,0.6369,平
11614,2025-05-09 07:50:00,0.6369,平
11615,2025-05-09 07:55:00,0.6369,平
11616,2025-05-09 08:00:00,0.9736,峰
11617,2025-05-09 08:05:00,0.9736,峰
11618,2025-05-09 08:10:00,0.9736,峰
11619,2025-05-09 08:15:00,0.9736,峰
11620,2025-05-09 08:20:00,0.9736,峰
11621,2025-05-09 08:25:00,0.9736,峰
11622,2025-05-09 08:30:00,0.9736,峰
11623,2025-05-09 08:35:00,0.9736,峰
11624,2025-05-09 08:40:00,0.9736,峰
11625,2025-05-09 08:45:00,0.9736,峰
11626,2025-05-09 08:50:00,0.9736,峰
11627,2025-05-09 08:55:00,0.9736,峰
11628,2025-05-09 09:00:00,0.9736,峰
11629,2025-05-09 09:05:00,0.9736,峰
11630,2025-05-09 09:10:00,0.9736,峰
11631,2025-05-09 09:15:00,0.9736,峰
11632,2025-05-09 09:20:00,0.9736,峰
11633,2025-05-09 09:25:00,0.9736,峰
11634,2025-05-09 09:30:00,0.9736,峰
11635,2025-05-09 09:35:00,0.9736,峰
11636,2025-05-09 09:40:00,0.9736,峰
11637,2025-05-09 09:45:00,0.9736,峰
11638,2025-05-09 09:50:00,0.9736,峰
11639,2025-05-09 09:55:00,0.9736,峰
11640,2025-05-09 10:00:00,0.9736,峰
11641,2025-05-09 10:05:00,0.9736,峰
11642,2025-05-09 10:10:00,0.9736,峰
11643,2025-05-09 10:15:00,0.9736,峰
11644,2025-05-09 10:20:00,0.9736,峰
11645,2025-05-09 10:25:00,0.9736,峰
11646,2025-05-09 10:30:00,0.9736,峰
11647,2025-05-09 10:35:00,0.9736,峰
11648,2025-05-09 10:40:00,0.9736,峰
11649,2025-05-09 10:45:00,0.9736,峰
11650,2025-05-09 10:50:00,0.9736,峰
11651,2025-05-09 10:55:00,0.9736,峰
11652,2025-05-09 11:00:00,0.6369,平
11653,2025-05-09 11:05:00,0.6369,平
11654,2025-05-09 11:10:00,0.6369,平
11655,2025-05-09 11:15:00,0.6369,平
11656,2025-05-09 11:20:00,0.6369,平
11657,2025-05-09 11:25:00,0.6369,平
11658,2025-05-09 11:30:00,0.6369,平
11659,2025-05-09 11:35:00,0.6369,平
11660,2025-05-09 11:40:00,0.6369,平
11661,2025-05-09 11:45:00,0.6369,平
11662,2025-05-09 11:50:00,0.6369,平
11663,2025-05-09 11:55:00,0.6369,平
11664,2025-05-09 12:00:00,0.6369,平
11665,2025-05-09 12:05:00,0.6369,平
11666,2025-05-09 12:10:00,0.6369,平
11667,2025-05-09 12:15:00,0.6369,平
11668,2025-05-09 12:20:00,0.6369,平
11669,2025-05-09 12:25:00,0.6369,平
11670,2025-05-09 12:30:00,0.6369,平
11671,2025-05-09 12:35:00,0.6369,平
11672,2025-05-09 12:40:00,0.6369,平
11673,2025-05-09 12:45:00,0.6369,平
11674,2025-05-09 12:50:00,0.6369,平
11675,2025-05-09 12:55:00,0.6369,平
11676,2025-05-09 13:00:00,0.6369,平
11677,2025-05-09 13:05:00,0.6369,平
11678,2025-05-09 13:10:00,0.6369,平
11679,2025-05-09 13:15:00,0.6369,平
11680,2025-05-09 13:20:00,0.6369,平
11681,2025-05-09 13:25:00,0.6369,平
11682,2025-05-09 13:30:00,0.6369,平
11683,2025-05-09 13:35:00,0.6369,平
11684,2025-05-09 13:40:00,0.6369,平
11685,2025-05-09 13:45:00,0.6369,平
11686,2025-05-09 13:50:00,0.6369,平
11687,2025-05-09 13:55:00,0.6369,平
11688,2025-05-09 14:00:00,0.6369,平
11689,2025-05-09 14:05:00,0.6369,平
11690,2025-05-09 14:10:00,0.6369,平
11691,2025-05-09 14:15:00,0.6369,平
11692,2025-05-09 14:20:00,0.6369,平
11693,2025-05-09 14:25:00,0.6369,平
11694,2025-05-09 14:30:00,0.6369,平
11695,2025-05-09 14:35:00,0.6369,平
11696,2025-05-09 14:40:00,0.6369,平
11697,2025-05-09 14:45:00,0.6369,平
11698,2025-05-09 14:50:00,0.6369,平
11699,2025-05-09 14:55:00,0.6369,平
11700,2025-05-09 15:00:00,0.6369,平
11701,2025-05-09 15:05:00,0.6369,平
11702,2025-05-09 15:10:00,0.6369,平
11703,2025-05-09 15:15:00,0.6369,平
11704,2025-05-09 15:20:00,0.6369,平
11705,2025-05-09 15:25:00,0.6369,平
11706,2025-05-09 15:30:00,0.6369,平
11707,2025-05-09 15:35:00,0.6369,平
11708,2025-05-09 15:40:00,0.6369,平
11709,2025-05-09 15:45:00,0.6369,平
11710,2025-05-09 15:50:00,0.6369,平
11711,2025-05-09 15:55:00,0.6369,平
11712,2025-05-09 16:00:00,0.6369,平
11713,2025-05-09 16:05:00,0.6369,平
11714,2025-05-09 16:10:00,0.6369,平
11715,2025-05-09 16:15:00,0.6369,平
11716,2025-05-09 16:20:00,0.6369,平
11717,2025-05-09 16:25:00,0.6369,平
11718,2025-05-09 16:30:00,0.6369,平
11719,2025-05-09 16:35:00,0.6369,平
11720,2025-05-09 16:40:00,0.6369,平
11721,2025-05-09 16:45:00,0.6369,平
11722,2025-05-09 16:50:00,0.6369,平
11723,2025-05-09 16:55:00,0.6369,平
11724,2025-05-09 17:00:00,0.6369,平
11725,2025-05-09 17:05:00,0.6369,平
11726,2025-05-09 17:10:00,0.6369,平
11727,2025-05-09 17:15:00,0.6369,平
11728,2025-05-09 17:20:00,0.6369,平
11729,2025-05-09 17:25:00,0.6369,平
11730,2025-05-09 17:30:00,0.6369,平
11731,2025-05-09 17:35:00,0.6369,平
11732,2025-05-09 17:40:00,0.6369,平
11733,2025-05-09 17:45:00,0.6369,平
11734,2025-05-09 17:50:00,0.6369,平
11735,2025-05-09 17:55:00,0.6369,平
11736,2025-05-09 18:00:00,0.9736,峰
11737,2025-05-09 18:05:00,0.9736,峰
11738,2025-05-09 18:10:00,0.9736,峰
11739,2025-05-09 18:15:00,0.9736,峰
11740,2025-05-09 18:20:00,0.9736,峰
11741,2025-05-09 18:25:00,0.9736,峰
11742,2025-05-09 18:30:00,0.9736,峰
11743,2025-05-09 18:35:00,0.9736,峰
11744,2025-05-09 18:40:00,0.9736,峰
11745,2025-05-09 18:45:00,0.9736,峰
11746,2025-05-09 18:50:00,0.9736,峰
11747,2025-05-09 18:55:00,0.9736,峰
11748,2025-05-09 19:00:00,0.9736,峰
11749,2025-05-09 19:05:00,0.9736,峰
